product_id,customer_id,product_type_key,product_type,product_status,signup_date_key,is_active
PROD-21525,CUST-10313,PROD_SAVINGS,Savings Account,Active,2018-03-16,1
PROD-21526,CUST-10313,PROD_AUTO_LOAN,Auto Loan,Active,2018-12-23,1
PROD-21527,CUST-10313,PROD_MORTGAGE,Mortgage,Pending,2018-08-27,0
PROD-21528,CUST-10313,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-12-28,1
PROD-21529,CUST-10314,PROD_SAVINGS,Savings Account,Active,2024-02-16,1
PROD-21530,CUST-10314,PROD_INVESTMENT,Investment Account,Closed,2025-04-20,0
PROD-21531,CUST-10314,PROD_AUTO_LOAN,Auto Loan,Active,2025-09-19,1
PROD-21532,CUST-10315,PROD_SAVINGS,Savings Account,Active,2018-12-14,1
PROD-21533,CUST-10315,PROD_CREDIT_CARD,Credit Card,Active,2019-03-19,1
PROD-21534,CUST-10316,PROD_SAVINGS,Savings Account,Active,2019-09-17,1
PROD-21535,CUST-10317,PROD_SAVINGS,Savings Account,Active,2018-06-13,1
PROD-21536,CUST-10317,PROD_RETIREMENT,Retirement Account,Pending,2023-11-22,0
PROD-21537,CUST-10318,PROD_SAVINGS,Savings Account,Active,2020-06-02,1
PROD-21538,CUST-10319,PROD_SAVINGS,Savings Account,Active,2021-06-05,1
PROD-21539,CUST-10319,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-06-21,1
PROD-21540,CUST-10320,PROD_SAVINGS,Savings Account,Active,2018-03-26,1
PROD-21541,CUST-10320,PROD_RETIREMENT,Retirement Account,Churned,2019-03-05,0
PROD-21542,CUST-10321,PROD_SAVINGS,Savings Account,Active,2023-10-26,1
PROD-21543,CUST-10321,PROD_RETIREMENT,Retirement Account,Active,2025-03-03,1
PROD-21544,CUST-10322,PROD_SAVINGS,Savings Account,Active,2019-08-25,1
PROD-21545,CUST-10322,PROD_PERSONAL_LOAN,Personal Loan,Active,2019-10-10,1
PROD-21546,CUST-10323,PROD_SAVINGS,Savings Account,Active,2019-08-22,1
PROD-21547,CUST-10323,PROD_MORTGAGE,Mortgage,Active,2022-05-06,1
PROD-21548,CUST-10324,PROD_SAVINGS,Savings Account,Active,2024-01-21,1
PROD-21549,CUST-10325,PROD_SAVINGS,Savings Account,Active,2020-01-03,1
PROD-21550,CUST-10325,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-10-24,1
PROD-21551,CUST-10326,PROD_SAVINGS,Savings Account,Active,2022-02-01,1
PROD-21552,CUST-10326,PROD_RETIREMENT,Retirement Account,Active,2025-10-09,1
PROD-21553,CUST-10327,PROD_SAVINGS,Savings Account,Active,2020-07-25,1
PROD-21554,CUST-10327,PROD_CREDIT_CARD,Credit Card,Closed,2024-10-12,0
PROD-21555,CUST-10327,PROD_MORTGAGE,Mortgage,Closed,2021-02-19,0
PROD-21556,CUST-10328,PROD_SAVINGS,Savings Account,Active,2022-05-27,1
PROD-21557,CUST-10328,PROD_AUTO_LOAN,Auto Loan,Active,2024-07-27,1
PROD-21558,CUST-10329,PROD_SAVINGS,Savings Account,Active,2018-09-12,1
PROD-21559,CUST-10330,PROD_SAVINGS,Savings Account,Active,2019-06-22,1
PROD-21560,CUST-10330,PROD_INVESTMENT,Investment Account,Active,2025-06-03,1
PROD-21561,CUST-10331,PROD_SAVINGS,Savings Account,Active,2019-07-04,1
PROD-21562,CUST-10332,PROD_SAVINGS,Savings Account,Active,2024-02-08,1
PROD-21563,CUST-10332,PROD_AUTO_LOAN,Auto Loan,Active,2025-12-05,1
PROD-21564,CUST-10333,PROD_SAVINGS,Savings Account,Active,2022-06-11,1
PROD-21565,CUST-10333,PROD_INVESTMENT,Investment Account,Active,2024-04-24,1
PROD-21566,CUST-10334,PROD_SAVINGS,Savings Account,Active,2022-02-11,1
PROD-21567,CUST-10335,PROD_SAVINGS,Savings Account,Active,2019-02-02,1
PROD-21568,CUST-10336,PROD_SAVINGS,Savings Account,Active,2024-09-14,1
PROD-21569,CUST-10337,PROD_SAVINGS,Savings Account,Active,2018-03-03,1
PROD-21570,CUST-10337,PROD_PERSONAL_LOAN,Personal Loan,Active,2021-02-26,1
PROD-21571,CUST-10338,PROD_SAVINGS,Savings Account,Active,2021-04-28,1
PROD-21572,CUST-10338,PROD_AUTO_LOAN,Auto Loan,Active,2022-02-16,1
PROD-21573,CUST-10339,PROD_SAVINGS,Savings Account,Active,2022-09-23,1
PROD-21574,CUST-10340,PROD_SAVINGS,Savings Account,Active,2023-12-26,1
PROD-21575,CUST-10340,PROD_RETIREMENT,Retirement Account,Closed,2024-03-01,0
PROD-21576,CUST-10341,PROD_SAVINGS,Savings Account,Active,2022-09-18,1
PROD-21577,CUST-10341,PROD_INVESTMENT,Investment Account,Active,2023-04-11,1
PROD-21578,CUST-10342,PROD_SAVINGS,Savings Account,Active,2024-09-20,1
PROD-21579,CUST-10342,PROD_CREDIT_CARD,Credit Card,Active,2025-10-16,1
PROD-21580,CUST-10343,PROD_SAVINGS,Savings Account,Active,2024-01-08,1
PROD-21581,CUST-10343,PROD_INVESTMENT,Investment Account,Pending,2025-07-14,0
PROD-21582,CUST-10344,PROD_SAVINGS,Savings Account,Active,2018-08-01,1
PROD-21583,CUST-10344,PROD_MORTGAGE,Mortgage,Active,2023-06-11,1
PROD-21584,CUST-10344,PROD_AUTO_LOAN,Auto Loan,Active,2025-02-24,1
PROD-21585,CUST-10344,PROD_PERSONAL_LOAN,Personal Loan,Churned,2020-12-16,0
PROD-21586,CUST-10345,PROD_SAVINGS,Savings Account,Active,2022-12-19,1
PROD-21587,CUST-10345,PROD_CREDIT_CARD,Credit Card,Active,2024-10-14,1
PROD-21588,CUST-10345,PROD_AUTO_LOAN,Auto Loan,Active,2025-01-18,1
PROD-21589,CUST-10346,PROD_SAVINGS,Savings Account,Active,2024-01-27,1
PROD-21590,CUST-10347,PROD_SAVINGS,Savings Account,Active,2024-12-29,1
PROD-21591,CUST-10347,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-12-23,1
PROD-21592,CUST-10348,PROD_SAVINGS,Savings Account,Active,2019-10-31,1
PROD-21593,CUST-10348,PROD_AUTO_LOAN,Auto Loan,Active,2021-04-06,1
PROD-21594,CUST-10348,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-03-09,1
PROD-21595,CUST-10349,PROD_SAVINGS,Savings Account,Active,2021-03-14,1
PROD-21596,CUST-10350,PROD_SAVINGS,Savings Account,Active,2023-05-02,1
PROD-21597,CUST-10350,PROD_RETIREMENT,Retirement Account,Active,2025-03-18,1
PROD-21598,CUST-10351,PROD_SAVINGS,Savings Account,Active,2024-10-11,1
PROD-21599,CUST-10351,PROD_RETIREMENT,Retirement Account,Active,2025-09-27,1
PROD-21600,CUST-10351,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-12-29,1
PROD-21601,CUST-10352,PROD_SAVINGS,Savings Account,Active,2019-08-01,1
PROD-21602,CUST-10352,PROD_MORTGAGE,Mortgage,Closed,2025-11-18,0
PROD-21603,CUST-10353,PROD_SAVINGS,Savings Account,Active,2024-05-09,1
PROD-21604,CUST-10353,PROD_INVESTMENT,Investment Account,Active,2024-07-14,1
PROD-21605,CUST-10354,PROD_SAVINGS,Savings Account,Active,2022-04-11,1
PROD-21606,CUST-10354,PROD_CREDIT_CARD,Credit Card,Closed,2022-09-10,0
PROD-21607,CUST-10355,PROD_SAVINGS,Savings Account,Active,2024-10-25,1
PROD-21608,CUST-10356,PROD_SAVINGS,Savings Account,Active,2019-08-06,1
PROD-21609,CUST-10356,PROD_INVESTMENT,Investment Account,Active,2019-08-09,1
PROD-21610,CUST-10357,PROD_SAVINGS,Savings Account,Active,2022-10-03,1
PROD-21611,CUST-10358,PROD_SAVINGS,Savings Account,Active,2023-07-24,1
PROD-21612,CUST-10358,PROD_RETIREMENT,Retirement Account,Active,2025-05-11,1
PROD-21613,CUST-10359,PROD_SAVINGS,Savings Account,Active,2022-10-19,1
PROD-21614,CUST-10360,PROD_SAVINGS,Savings Account,Active,2023-01-28,1
PROD-21615,CUST-10360,PROD_INVESTMENT,Investment Account,Pending,2025-05-02,0
PROD-21616,CUST-10360,PROD_RETIREMENT,Retirement Account,Active,2024-01-09,1
PROD-21617,CUST-10361,PROD_SAVINGS,Savings Account,Active,2018-01-08,1
PROD-21618,CUST-10361,PROD_AUTO_LOAN,Auto Loan,Active,2024-01-03,1
PROD-21619,CUST-10361,PROD_MORTGAGE,Mortgage,Active,2024-03-24,1
PROD-21620,CUST-10362,PROD_SAVINGS,Savings Account,Active,2020-04-10,1
PROD-21621,CUST-10362,PROD_INVESTMENT,Investment Account,Active,2022-08-02,1
PROD-21622,CUST-10362,PROD_CREDIT_CARD,Credit Card,Active,2025-07-28,1
PROD-21623,CUST-10362,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-07-08,1
PROD-21624,CUST-10363,PROD_SAVINGS,Savings Account,Active,2022-03-26,1
PROD-21625,CUST-10363,PROD_MORTGAGE,Mortgage,Active,2022-07-23,1
PROD-21626,CUST-10364,PROD_SAVINGS,Savings Account,Active,2020-05-01,1
PROD-21627,CUST-10364,PROD_CREDIT_CARD,Credit Card,Closed,2023-10-17,0
PROD-21628,CUST-10365,PROD_SAVINGS,Savings Account,Active,2020-02-10,1
PROD-21629,CUST-10365,PROD_MORTGAGE,Mortgage,Active,2022-08-25,1
PROD-21630,CUST-10366,PROD_SAVINGS,Savings Account,Active,2023-07-07,1
PROD-21631,CUST-10367,PROD_SAVINGS,Savings Account,Active,2021-06-01,1
PROD-21632,CUST-10367,PROD_INVESTMENT,Investment Account,Active,2023-06-26,1
PROD-21633,CUST-10368,PROD_SAVINGS,Savings Account,Active,2024-07-26,1
PROD-21634,CUST-10368,PROD_CREDIT_CARD,Credit Card,Active,2024-11-15,1
PROD-21635,CUST-10369,PROD_SAVINGS,Savings Account,Active,2024-05-27,1
PROD-21636,CUST-10370,PROD_SAVINGS,Savings Account,Active,2018-11-04,1
PROD-21637,CUST-10371,PROD_SAVINGS,Savings Account,Active,2024-09-15,1
PROD-21638,CUST-10372,PROD_SAVINGS,Savings Account,Active,2024-02-14,1
PROD-21639,CUST-10372,PROD_MORTGAGE,Mortgage,Active,2024-09-28,1
PROD-21640,CUST-10373,PROD_SAVINGS,Savings Account,Active,2022-04-13,1
PROD-21641,CUST-10373,PROD_MORTGAGE,Mortgage,Closed,2023-10-12,0
PROD-21642,CUST-10374,PROD_SAVINGS,Savings Account,Active,2022-06-02,1
PROD-21643,CUST-10374,PROD_RETIREMENT,Retirement Account,Active,2025-06-19,1
PROD-21644,CUST-10375,PROD_SAVINGS,Savings Account,Active,2021-10-23,1
PROD-21645,CUST-10376,PROD_SAVINGS,Savings Account,Active,2018-07-19,1
PROD-21646,CUST-10377,PROD_SAVINGS,Savings Account,Active,2020-09-02,1
PROD-21647,CUST-10377,PROD_RETIREMENT,Retirement Account,Active,2021-11-07,1
PROD-21648,CUST-10377,PROD_AUTO_LOAN,Auto Loan,Churned,2021-05-18,0
PROD-21649,CUST-10378,PROD_SAVINGS,Savings Account,Active,2022-01-07,1
PROD-21650,CUST-10379,PROD_SAVINGS,Savings Account,Active,2022-09-15,1
PROD-21651,CUST-10379,PROD_CREDIT_CARD,Credit Card,Active,2024-10-28,1
PROD-21652,CUST-10380,PROD_SAVINGS,Savings Account,Active,2023-02-04,1
PROD-21653,CUST-10381,PROD_SAVINGS,Savings Account,Active,2019-12-28,1
PROD-21654,CUST-10381,PROD_RETIREMENT,Retirement Account,Active,2020-03-10,1
PROD-21655,CUST-10381,PROD_MORTGAGE,Mortgage,Active,2023-07-26,1
PROD-21656,CUST-10382,PROD_SAVINGS,Savings Account,Active,2018-07-07,1
PROD-21657,CUST-10382,PROD_MORTGAGE,Mortgage,Churned,2020-11-07,0
PROD-21658,CUST-10382,PROD_RETIREMENT,Retirement Account,Active,2022-01-04,1
PROD-21659,CUST-10382,PROD_AUTO_LOAN,Auto Loan,Active,2021-04-21,1
PROD-21660,CUST-10383,PROD_SAVINGS,Savings Account,Active,2018-05-26,1
PROD-21661,CUST-10384,PROD_SAVINGS,Savings Account,Active,2018-10-18,1
PROD-21662,CUST-10384,PROD_RETIREMENT,Retirement Account,Active,2021-01-12,1
PROD-21663,CUST-10385,PROD_SAVINGS,Savings Account,Active,2023-11-11,1
PROD-21664,CUST-10385,PROD_CREDIT_CARD,Credit Card,Active,2024-02-09,1
PROD-21665,CUST-10386,PROD_SAVINGS,Savings Account,Active,2021-01-08,1
PROD-21666,CUST-10387,PROD_SAVINGS,Savings Account,Active,2022-12-17,1
PROD-21667,CUST-10387,PROD_AUTO_LOAN,Auto Loan,Active,2025-09-02,1
PROD-21668,CUST-10387,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-12-03,1
PROD-21669,CUST-10388,PROD_SAVINGS,Savings Account,Active,2023-01-30,1
PROD-21670,CUST-10389,PROD_SAVINGS,Savings Account,Active,2023-07-14,1
PROD-21671,CUST-10390,PROD_SAVINGS,Savings Account,Active,2023-03-21,1
PROD-21672,CUST-10390,PROD_CREDIT_CARD,Credit Card,Active,2023-07-13,1
PROD-21673,CUST-10391,PROD_SAVINGS,Savings Account,Active,2024-01-14,1
PROD-21674,CUST-10391,PROD_INVESTMENT,Investment Account,Active,2025-10-01,1
PROD-21675,CUST-10391,PROD_RETIREMENT,Retirement Account,Pending,2024-04-11,0
PROD-21676,CUST-10392,PROD_SAVINGS,Savings Account,Active,2024-12-01,1
PROD-21677,CUST-10392,PROD_INVESTMENT,Investment Account,Active,2025-05-19,1
PROD-21678,CUST-10393,PROD_SAVINGS,Savings Account,Active,2020-08-25,1
PROD-21679,CUST-10393,PROD_CREDIT_CARD,Credit Card,Active,2025-09-10,1
PROD-21680,CUST-10393,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-06-18,1
PROD-21681,CUST-10394,PROD_SAVINGS,Savings Account,Active,2019-03-01,1
PROD-21682,CUST-10395,PROD_SAVINGS,Savings Account,Active,2023-11-14,1
PROD-21683,CUST-10395,PROD_CREDIT_CARD,Credit Card,Active,2025-09-10,1
PROD-21684,CUST-10396,PROD_SAVINGS,Savings Account,Active,2019-09-08,1
PROD-21685,CUST-10396,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-11-06,1
PROD-21686,CUST-10397,PROD_SAVINGS,Savings Account,Active,2024-05-10,1
PROD-21687,CUST-10398,PROD_SAVINGS,Savings Account,Active,2018-01-25,1
PROD-21688,CUST-10398,PROD_PERSONAL_LOAN,Personal Loan,Churned,2022-01-15,0
PROD-21689,CUST-10399,PROD_SAVINGS,Savings Account,Active,2023-02-12,1
PROD-21690,CUST-10399,PROD_INVESTMENT,Investment Account,Pending,2024-11-25,0
PROD-21691,CUST-10399,PROD_MORTGAGE,Mortgage,Active,2024-11-18,1
PROD-21692,CUST-10399,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-07-18,1
PROD-21693,CUST-10400,PROD_SAVINGS,Savings Account,Active,2023-11-30,1
PROD-21694,CUST-10400,PROD_PERSONAL_LOAN,Personal Loan,Closed,2025-07-10,0
PROD-21695,CUST-10400,PROD_INVESTMENT,Investment Account,Active,2024-11-18,1
PROD-21696,CUST-10400,PROD_RETIREMENT,Retirement Account,Closed,2025-04-17,0
PROD-21697,CUST-10401,PROD_SAVINGS,Savings Account,Active,2020-08-01,1
PROD-21698,CUST-10401,PROD_PERSONAL_LOAN,Personal Loan,Pending,2020-12-10,0
PROD-21699,CUST-10401,PROD_RETIREMENT,Retirement Account,Active,2020-12-13,1
PROD-21700,CUST-10402,PROD_SAVINGS,Savings Account,Active,2022-08-13,1
PROD-21701,CUST-10402,PROD_CREDIT_CARD,Credit Card,Active,2024-05-09,1
PROD-21702,CUST-10403,PROD_SAVINGS,Savings Account,Active,2019-04-25,1
PROD-21703,CUST-10403,PROD_RETIREMENT,Retirement Account,Active,2020-12-27,1
PROD-21704,CUST-10404,PROD_SAVINGS,Savings Account,Active,2018-11-16,1
PROD-21705,CUST-10404,PROD_RETIREMENT,Retirement Account,Closed,2021-11-27,0
PROD-21706,CUST-10404,PROD_CREDIT_CARD,Credit Card,Active,2021-05-27,1
PROD-21707,CUST-10405,PROD_SAVINGS,Savings Account,Active,2021-04-29,1
PROD-21708,CUST-10405,PROD_CREDIT_CARD,Credit Card,Closed,2021-06-01,0
PROD-21709,CUST-10406,PROD_SAVINGS,Savings Account,Active,2020-11-19,1
PROD-21710,CUST-10406,PROD_CREDIT_CARD,Credit Card,Active,2025-05-15,1
PROD-21711,CUST-10407,PROD_SAVINGS,Savings Account,Active,2022-09-28,1
PROD-21712,CUST-10407,PROD_RETIREMENT,Retirement Account,Active,2024-02-17,1
PROD-21713,CUST-10408,PROD_SAVINGS,Savings Account,Active,2018-10-19,1
PROD-21714,CUST-10408,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-02-09,1
PROD-21715,CUST-10409,PROD_SAVINGS,Savings Account,Active,2018-02-28,1
PROD-21716,CUST-10409,PROD_PERSONAL_LOAN,Personal Loan,Active,2021-02-27,1
PROD-21717,CUST-10409,PROD_RETIREMENT,Retirement Account,Churned,2024-11-18,0
PROD-21718,CUST-10410,PROD_SAVINGS,Savings Account,Active,2023-10-06,1
PROD-21719,CUST-10410,PROD_MORTGAGE,Mortgage,Closed,2025-10-02,0
PROD-21720,CUST-10411,PROD_SAVINGS,Savings Account,Active,2018-05-23,1
PROD-21721,CUST-10412,PROD_SAVINGS,Savings Account,Active,2023-09-14,1
PROD-21722,CUST-10412,PROD_MORTGAGE,Mortgage,Active,2024-09-18,1
PROD-21723,CUST-10413,PROD_SAVINGS,Savings Account,Active,2024-03-01,1
PROD-21724,CUST-10414,PROD_SAVINGS,Savings Account,Active,2021-03-01,1
PROD-21725,CUST-10414,PROD_INVESTMENT,Investment Account,Active,2021-04-07,1
PROD-21726,CUST-10415,PROD_SAVINGS,Savings Account,Active,2020-10-07,1
PROD-21727,CUST-10415,PROD_CREDIT_CARD,Credit Card,Active,2022-01-15,1
PROD-21728,CUST-10415,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-08-28,1
PROD-21729,CUST-10416,PROD_SAVINGS,Savings Account,Active,2021-01-04,1
PROD-21730,CUST-10416,PROD_PERSONAL_LOAN,Personal Loan,Pending,2024-11-06,0
PROD-21731,CUST-10417,PROD_SAVINGS,Savings Account,Active,2024-05-24,1
PROD-21732,CUST-10417,PROD_MORTGAGE,Mortgage,Active,2025-10-06,1
PROD-21733,CUST-10418,PROD_SAVINGS,Savings Account,Active,2021-11-08,1
PROD-21734,CUST-10418,PROD_RETIREMENT,Retirement Account,Active,2023-05-07,1
PROD-21735,CUST-10418,PROD_CREDIT_CARD,Credit Card,Active,2022-01-14,1
PROD-21736,CUST-10419,PROD_SAVINGS,Savings Account,Active,2024-06-02,1
PROD-21737,CUST-10419,PROD_AUTO_LOAN,Auto Loan,Active,2024-12-15,1
PROD-21738,CUST-10419,PROD_PERSONAL_LOAN,Personal Loan,Closed,2024-07-22,0
PROD-21739,CUST-10420,PROD_SAVINGS,Savings Account,Active,2022-03-26,1
PROD-21740,CUST-10420,PROD_CREDIT_CARD,Credit Card,Active,2025-08-17,1
PROD-21741,CUST-10420,PROD_RETIREMENT,Retirement Account,Active,2025-12-30,1
PROD-21742,CUST-10421,PROD_SAVINGS,Savings Account,Active,2023-02-24,1
PROD-21743,CUST-10422,PROD_SAVINGS,Savings Account,Active,2023-09-22,1
PROD-21744,CUST-10423,PROD_SAVINGS,Savings Account,Active,2021-08-15,1
PROD-21745,CUST-10424,PROD_SAVINGS,Savings Account,Active,2020-01-14,1
PROD-21746,CUST-10425,PROD_SAVINGS,Savings Account,Active,2020-04-11,1
PROD-21747,CUST-10425,PROD_AUTO_LOAN,Auto Loan,Closed,2023-01-11,0
PROD-21748,CUST-10426,PROD_SAVINGS,Savings Account,Active,2024-09-14,1
PROD-21749,CUST-10426,PROD_AUTO_LOAN,Auto Loan,Active,2025-11-08,1
PROD-21750,CUST-10426,PROD_MORTGAGE,Mortgage,Active,2025-05-18,1
PROD-21751,CUST-10427,PROD_SAVINGS,Savings Account,Active,2023-04-15,1
PROD-21752,CUST-10427,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-09-21,1
PROD-21753,CUST-10428,PROD_SAVINGS,Savings Account,Active,2021-12-20,1
PROD-21754,CUST-10428,PROD_AUTO_LOAN,Auto Loan,Active,2024-11-15,1
PROD-21755,CUST-10428,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-02-07,1
PROD-21756,CUST-10429,PROD_SAVINGS,Savings Account,Active,2022-03-04,1
PROD-21757,CUST-10430,PROD_SAVINGS,Savings Account,Active,2023-07-19,1
PROD-21758,CUST-10430,PROD_RETIREMENT,Retirement Account,Active,2024-08-14,1
PROD-21759,CUST-10431,PROD_SAVINGS,Savings Account,Active,2024-10-12,1
PROD-21760,CUST-10431,PROD_CREDIT_CARD,Credit Card,Active,2024-10-26,1
PROD-21761,CUST-10432,PROD_SAVINGS,Savings Account,Active,2022-05-04,1
PROD-21762,CUST-10433,PROD_SAVINGS,Savings Account,Active,2021-12-09,1
PROD-21763,CUST-10434,PROD_SAVINGS,Savings Account,Active,2022-06-03,1
PROD-21764,CUST-10434,PROD_CREDIT_CARD,Credit Card,Active,2022-07-26,1
PROD-21765,CUST-10435,PROD_SAVINGS,Savings Account,Active,2019-10-02,1
PROD-21766,CUST-10435,PROD_INVESTMENT,Investment Account,Closed,2021-10-25,0
PROD-21767,CUST-10435,PROD_AUTO_LOAN,Auto Loan,Active,2024-09-24,1
PROD-21768,CUST-10436,PROD_SAVINGS,Savings Account,Active,2020-10-31,1
PROD-21769,CUST-10437,PROD_SAVINGS,Savings Account,Active,2018-11-27,1
PROD-21770,CUST-10437,PROD_RETIREMENT,Retirement Account,Active,2023-11-23,1
PROD-21771,CUST-10438,PROD_SAVINGS,Savings Account,Active,2024-12-20,1
PROD-21772,CUST-10438,PROD_RETIREMENT,Retirement Account,Closed,2025-02-22,0
PROD-21773,CUST-10439,PROD_SAVINGS,Savings Account,Active,2023-02-26,1
PROD-21774,CUST-10439,PROD_CREDIT_CARD,Credit Card,Active,2023-09-19,1
PROD-21775,CUST-10440,PROD_SAVINGS,Savings Account,Active,2019-11-22,1
PROD-21776,CUST-10441,PROD_SAVINGS,Savings Account,Active,2020-11-29,1
PROD-21777,CUST-10441,PROD_RETIREMENT,Retirement Account,Active,2023-02-27,1
PROD-21778,CUST-10442,PROD_SAVINGS,Savings Account,Active,2022-11-08,1
PROD-21779,CUST-10442,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-11-22,1
PROD-21780,CUST-10442,PROD_MORTGAGE,Mortgage,Active,2023-12-09,1
PROD-21781,CUST-10443,PROD_SAVINGS,Savings Account,Active,2022-09-18,1
PROD-21782,CUST-10443,PROD_CREDIT_CARD,Credit Card,Active,2024-10-23,1
PROD-21783,CUST-10444,PROD_SAVINGS,Savings Account,Active,2020-09-07,1
PROD-21784,CUST-10444,PROD_INVESTMENT,Investment Account,Pending,2025-06-05,0
PROD-21785,CUST-10444,PROD_MORTGAGE,Mortgage,Active,2023-07-03,1
PROD-21786,CUST-10445,PROD_SAVINGS,Savings Account,Active,2020-01-28,1
PROD-21787,CUST-10445,PROD_INVESTMENT,Investment Account,Active,2025-06-03,1
PROD-21788,CUST-10446,PROD_SAVINGS,Savings Account,Active,2018-09-23,1
PROD-21789,CUST-10447,PROD_SAVINGS,Savings Account,Active,2022-01-16,1
PROD-21790,CUST-10447,PROD_CREDIT_CARD,Credit Card,Active,2023-09-10,1
PROD-21791,CUST-10447,PROD_MORTGAGE,Mortgage,Active,2025-06-13,1
PROD-21792,CUST-10448,PROD_SAVINGS,Savings Account,Active,2018-11-13,1
PROD-21793,CUST-10448,PROD_MORTGAGE,Mortgage,Active,2019-06-21,1
PROD-21794,CUST-10449,PROD_SAVINGS,Savings Account,Active,2022-12-20,1
PROD-21795,CUST-10449,PROD_CREDIT_CARD,Credit Card,Active,2023-07-31,1
PROD-21796,CUST-10449,PROD_MORTGAGE,Mortgage,Active,2025-06-14,1
PROD-21797,CUST-10449,PROD_INVESTMENT,Investment Account,Pending,2024-06-11,0
PROD-21798,CUST-10450,PROD_SAVINGS,Savings Account,Active,2022-05-09,1
PROD-21799,CUST-10450,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-04-29,1
PROD-21800,CUST-10451,PROD_SAVINGS,Savings Account,Active,2018-12-12,1
PROD-21801,CUST-10452,PROD_SAVINGS,Savings Account,Active,2019-10-01,1
PROD-21802,CUST-10452,PROD_AUTO_LOAN,Auto Loan,Active,2022-12-04,1
PROD-21803,CUST-10452,PROD_MORTGAGE,Mortgage,Active,2020-05-10,1
PROD-21804,CUST-10453,PROD_SAVINGS,Savings Account,Active,2018-08-08,1
PROD-21805,CUST-10454,PROD_SAVINGS,Savings Account,Active,2023-11-29,1
PROD-21806,CUST-10455,PROD_SAVINGS,Savings Account,Active,2018-06-20,1
PROD-21807,CUST-10455,PROD_CREDIT_CARD,Credit Card,Active,2022-10-10,1
PROD-21808,CUST-10456,PROD_SAVINGS,Savings Account,Active,2018-03-02,1
PROD-21809,CUST-10457,PROD_SAVINGS,Savings Account,Active,2023-10-26,1
PROD-21810,CUST-10458,PROD_SAVINGS,Savings Account,Active,2018-09-23,1
PROD-21811,CUST-10458,PROD_AUTO_LOAN,Auto Loan,Active,2023-05-13,1
PROD-21812,CUST-10459,PROD_SAVINGS,Savings Account,Active,2021-08-27,1
PROD-21813,CUST-10459,PROD_AUTO_LOAN,Auto Loan,Active,2023-08-01,1
PROD-21814,CUST-10459,PROD_INVESTMENT,Investment Account,Active,2022-01-07,1
PROD-21815,CUST-10459,PROD_RETIREMENT,Retirement Account,Active,2023-12-03,1
PROD-21816,CUST-10460,PROD_SAVINGS,Savings Account,Active,2018-02-12,1
PROD-21817,CUST-10461,PROD_SAVINGS,Savings Account,Active,2024-10-24,1
PROD-21818,CUST-10462,PROD_SAVINGS,Savings Account,Active,2023-01-31,1
PROD-21819,CUST-10462,PROD_INVESTMENT,Investment Account,Active,2024-01-04,1
PROD-21820,CUST-10463,PROD_SAVINGS,Savings Account,Active,2019-10-02,1
PROD-21821,CUST-10463,PROD_RETIREMENT,Retirement Account,Active,2021-10-14,1
PROD-21822,CUST-10463,PROD_INVESTMENT,Investment Account,Active,2021-10-10,1
PROD-21823,CUST-10464,PROD_SAVINGS,Savings Account,Active,2023-11-20,1
PROD-21824,CUST-10464,PROD_AUTO_LOAN,Auto Loan,Active,2025-07-03,1
PROD-21825,CUST-10465,PROD_SAVINGS,Savings Account,Active,2021-11-05,1
PROD-21826,CUST-10465,PROD_MORTGAGE,Mortgage,Active,2025-08-24,1
PROD-21827,CUST-10465,PROD_INVESTMENT,Investment Account,Active,2023-02-07,1
PROD-21828,CUST-10465,PROD_AUTO_LOAN,Auto Loan,Active,2022-02-15,1
PROD-21829,CUST-10466,PROD_SAVINGS,Savings Account,Active,2019-10-30,1
PROD-21830,CUST-10466,PROD_MORTGAGE,Mortgage,Active,2023-02-19,1
PROD-21831,CUST-10466,PROD_RETIREMENT,Retirement Account,Active,2025-08-15,1
PROD-21832,CUST-10467,PROD_SAVINGS,Savings Account,Active,2020-05-27,1
PROD-21833,CUST-10467,PROD_INVESTMENT,Investment Account,Active,2021-04-23,1
PROD-21834,CUST-10468,PROD_SAVINGS,Savings Account,Active,2019-08-27,1
PROD-21835,CUST-10469,PROD_SAVINGS,Savings Account,Active,2022-04-30,1
PROD-21836,CUST-10469,PROD_INVESTMENT,Investment Account,Active,2025-11-25,1
PROD-21837,CUST-10470,PROD_SAVINGS,Savings Account,Active,2024-03-30,1
