transaction_id,customer_id,transaction_date,transaction_type,category,amount,payment_method,merchant_type
TXN-0073315,CUST-14519,2025-03-02 00:00:00,Debit,Healthcare,251.47,Credit Card,Gas Station
TXN-0073316,CUST-14519,2024-12-03 00:00:00,Debit,Transfer,251.62,Debit Card,Electronics
TXN-0073317,CUST-14519,2025-12-22 00:00:00,Debit,Shopping,100.72,Debit Card,General Merchant
TXN-0073318,CUST-14519,2024-11-09 00:00:00,Debit,Subscription,13.32,Digital Wallet,Restaurant
TXN-0073319,CUST-14519,2024-07-15 00:00:00,Debit,Dining,158.1,Credit Card,Online Retail
TXN-0073320,CUST-14519,2023-12-12 00:00:00,Debit,Healthcare,416.49,Credit Card,Online Retail
TXN-0073321,CUST-14519,2025-03-22 00:00:00,Debit,Shopping,169.08,Cash,Apparel
TXN-0073322,CUST-14519,2025-02-17 00:00:00,Debit,Education,406.23,Cash,Electronics
TXN-0073323,CUST-14519,2025-10-02 00:00:00,Debit,Utilities,252.45,Digital Wallet,Apparel
TXN-0073324,CUST-14520,2025-02-21 00:00:00,Debit,Travel,746.65,Bank Transfer,Online Retail
TXN-0073325,CUST-14520,2024-05-30 00:00:00,Debit,Dining,140.32,Cash,Online Retail
TXN-0073326,CUST-14520,2022-11-01 00:00:00,Debit,Transfer,1541.68,Credit Card,Apparel
TXN-0073327,CUST-14520,2022-09-21 00:00:00,Debit,Utilities,73.89,Debit Card,Online Retail
TXN-0073328,CUST-14520,2022-09-15 00:00:00,Debit,Utilities,100.08,Credit Card,Healthcare
TXN-0073329,CUST-14521,2022-09-15 00:00:00,Debit,Education,96.38,Digital Wallet,Supermarket
TXN-0073330,CUST-14521,2025-11-26 00:00:00,Debit,Healthcare,34.16,Digital Wallet,Service Provider
TXN-0073331,CUST-14521,2023-09-25 00:00:00,Debit,Entertainment,124.92,Credit Card,Restaurant
TXN-0073332,CUST-14521,2024-03-15 00:00:00,Debit,Education,1389.99,Debit Card,Healthcare
TXN-0073333,CUST-14521,2024-06-01 00:00:00,Debit,Subscription,21.29,Debit Card,Restaurant
TXN-0073334,CUST-14522,2025-10-11 00:00:00,Debit,Transfer,1217.21,Cash,Restaurant
TXN-0073335,CUST-14522,2022-11-07 00:00:00,Debit,Subscription,51.33,Debit Card,Supermarket
TXN-0073336,CUST-14523,2024-07-26 00:00:00,Debit,Shopping,86.66,Debit Card,Service Provider
TXN-0073337,CUST-14523,2022-07-10 00:00:00,Credit,Transfer,1839.97,Digital Wallet,Supermarket
TXN-0073338,CUST-14523,2024-04-07 00:00:00,Debit,Dining,140.18,Credit Card,Electronics
TXN-0073339,CUST-14523,2025-09-28 00:00:00,Debit,Entertainment,202.35,Debit Card,Supermarket
TXN-0073340,CUST-14523,2025-02-11 00:00:00,Debit,Healthcare,504.52,Digital Wallet,Supermarket
TXN-0073341,CUST-14524,2025-10-13 00:00:00,Debit,Shopping,347.66,Digital Wallet,Restaurant
TXN-0073342,CUST-14524,2024-10-06 00:00:00,Debit,Education,1592.15,Credit Card,Service Provider
TXN-0073343,CUST-14524,2022-05-26 00:00:00,Debit,Entertainment,17.13,Cash,Apparel
TXN-0073344,CUST-14524,2023-04-06 00:00:00,Debit,Transfer,1741.47,Bank Transfer,Online Retail
TXN-0073345,CUST-14524,2024-10-18 00:00:00,Debit,Healthcare,241.57,Cash,Service Provider
TXN-0073346,CUST-14524,2025-04-02 00:00:00,Debit,Dining,116.44,Bank Transfer,Apparel
TXN-0073347,CUST-14524,2021-10-17 00:00:00,Credit,Transfer,995.31,Credit Card,Restaurant
TXN-0073348,CUST-14524,2023-12-20 00:00:00,Debit,Groceries,253.58,Bank Transfer,Healthcare
TXN-0073349,CUST-14525,2023-01-15 00:00:00,Debit,Groceries,256.58,Bank Transfer,Supermarket
TXN-0073350,CUST-14525,2024-09-13 00:00:00,Debit,Utilities,47.01,Digital Wallet,Electronics
TXN-0073351,CUST-14525,2022-03-29 00:00:00,Debit,Dining,85.84,Cash,Gas Station
TXN-0073352,CUST-14525,2021-04-27 00:00:00,Debit,Healthcare,412.29,Cash,Restaurant
TXN-0073353,CUST-14525,2024-03-31 00:00:00,Debit,Subscription,11.17,Credit Card,Healthcare
TXN-0073354,CUST-14525,2023-05-04 00:00:00,Debit,Subscription,7.77,Digital Wallet,Apparel
TXN-0073355,CUST-14526,2023-12-31 00:00:00,Debit,Utilities,225.71,Debit Card,Apparel
TXN-0073356,CUST-14526,2022-09-13 00:00:00,Debit,Entertainment,92.17,Cash,Supermarket
TXN-0073357,CUST-14526,2023-11-23 00:00:00,Debit,Entertainment,124.18,Digital Wallet,Restaurant
TXN-0073358,CUST-14527,2025-12-12 00:00:00,Debit,Education,900.49,Digital Wallet,Supermarket
TXN-0073359,CUST-14527,2024-10-07 00:00:00,Debit,Shopping,321.99,Digital Wallet,Restaurant
TXN-0073360,CUST-14527,2025-12-01 00:00:00,Debit,Healthcare,338.89,Debit Card,Restaurant
TXN-0073361,CUST-14527,2025-01-13 00:00:00,Debit,Utilities,66.49,Bank Transfer,Gas Station
TXN-0073362,CUST-14527,2025-07-14 00:00:00,Debit,Healthcare,108.35,Debit Card,Apparel
TXN-0073363,CUST-14528,2024-11-11 00:00:00,Debit,Travel,1133.63,Credit Card,Gas Station
TXN-0073364,CUST-14528,2024-11-19 00:00:00,Debit,Shopping,238.82,Cash,Electronics
TXN-0073365,CUST-14528,2024-09-09 00:00:00,Debit,Utilities,323.12,Credit Card,Gas Station
TXN-0073366,CUST-14528,2025-10-02 00:00:00,Debit,Subscription,49.58,Debit Card,Online Retail
TXN-0073367,CUST-14529,2023-10-28 00:00:00,Credit,Transfer,556.14,Digital Wallet,General Merchant
TXN-0073368,CUST-14529,2024-02-23 00:00:00,Debit,Travel,772.29,Credit Card,Service Provider
TXN-0073369,CUST-14529,2025-07-06 00:00:00,Debit,Dining,152.6,Bank Transfer,Supermarket
TXN-0073370,CUST-14529,2024-02-07 00:00:00,Debit,Utilities,206.24,Cash,Online Retail
TXN-0073371,CUST-14529,2025-07-25 00:00:00,Debit,Subscription,42.87,Credit Card,Supermarket
TXN-0073372,CUST-14529,2023-05-14 00:00:00,Debit,Subscription,13.6,Bank Transfer,Electronics
TXN-0073373,CUST-14530,2019-06-04 00:00:00,Debit,Utilities,164.0,Credit Card,Healthcare
TXN-0073374,CUST-14530,2024-11-06 00:00:00,Debit,Groceries,244.22,Debit Card,Online Retail
TXN-0073375,CUST-14530,2025-09-14 00:00:00,Credit,Transfer,1241.93,Credit Card,Supermarket
TXN-0073376,CUST-14530,2022-01-03 00:00:00,Debit,Healthcare,198.24,Digital Wallet,Healthcare
TXN-0073377,CUST-14530,2024-08-13 00:00:00,Debit,Transfer,304.85,Digital Wallet,Gas Station
TXN-0073378,CUST-14530,2024-08-31 00:00:00,Debit,Utilities,322.55,Credit Card,Service Provider
TXN-0073379,CUST-14530,2021-11-20 00:00:00,Debit,Education,316.61,Cash,Apparel
TXN-0073380,CUST-14530,2022-01-02 00:00:00,Debit,Healthcare,243.26,Credit Card,Gas Station
TXN-0073381,CUST-14531,2024-12-28 00:00:00,Debit,Travel,179.97,Cash,Electronics
TXN-0073382,CUST-14531,2025-05-24 00:00:00,Debit,Transfer,1797.99,Cash,Gas Station
TXN-0073383,CUST-14531,2023-09-11 00:00:00,Credit,Transfer,728.89,Cash,Supermarket
TXN-0073384,CUST-14531,2025-05-19 00:00:00,Credit,Transfer,330.64,Cash,Service Provider
TXN-0073385,CUST-14531,2025-03-26 00:00:00,Debit,Healthcare,390.9,Credit Card,Healthcare
TXN-0073386,CUST-14531,2022-06-03 00:00:00,Debit,Travel,1214.58,Bank Transfer,Service Provider
TXN-0073387,CUST-14532,2025-01-24 00:00:00,Debit,Subscription,19.18,Digital Wallet,Electronics
TXN-0073388,CUST-14532,2020-02-24 00:00:00,Debit,Groceries,60.04,Credit Card,Healthcare
TXN-0073389,CUST-14532,2023-04-24 00:00:00,Debit,Shopping,284.58,Bank Transfer,Restaurant
TXN-0073390,CUST-14532,2023-04-18 00:00:00,Debit,Healthcare,448.51,Debit Card,Supermarket
TXN-0073391,CUST-14532,2022-06-27 00:00:00,Debit,Entertainment,205.26,Bank Transfer,Gas Station
TXN-0073392,CUST-14532,2021-06-16 00:00:00,Debit,Education,1427.47,Debit Card,Electronics
TXN-0073393,CUST-14533,2025-03-19 00:00:00,Debit,Entertainment,176.5,Debit Card,General Merchant
TXN-0073394,CUST-14533,2023-08-18 00:00:00,Debit,Shopping,334.18,Bank Transfer,Gas Station
TXN-0073395,CUST-14533,2024-09-13 00:00:00,Debit,Entertainment,62.36,Debit Card,Apparel
TXN-0073396,CUST-14534,2025-08-26 00:00:00,Debit,Dining,103.12,Debit Card,Online Retail
TXN-0073397,CUST-14534,2023-03-04 00:00:00,Debit,Travel,741.29,Cash,Apparel
TXN-0073398,CUST-14534,2021-06-17 00:00:00,Debit,Groceries,216.34,Bank Transfer,Online Retail
TXN-0073399,CUST-14534,2021-05-04 00:00:00,Debit,Shopping,340.32,Digital Wallet,Supermarket
TXN-0073400,CUST-14534,2023-02-03 00:00:00,Debit,Transfer,1121.69,Bank Transfer,Apparel
TXN-0073401,CUST-14534,2023-08-25 00:00:00,Debit,Shopping,71.33,Cash,Online Retail
TXN-0073402,CUST-14534,2023-10-11 00:00:00,Debit,Healthcare,526.19,Cash,Restaurant
TXN-0073403,CUST-14534,2021-10-27 00:00:00,Debit,Groceries,205.77,Digital Wallet,Service Provider
TXN-0073404,CUST-14534,2022-08-11 00:00:00,Debit,Subscription,13.36,Digital Wallet,Apparel
TXN-0073405,CUST-14534,2023-12-29 00:00:00,Debit,Education,151.78,Bank Transfer,Service Provider
TXN-0073406,CUST-14534,2023-02-01 00:00:00,Debit,Groceries,92.01,Credit Card,Restaurant
TXN-0073407,CUST-14535,2024-11-12 00:00:00,Debit,Healthcare,491.75,Bank Transfer,Service Provider
TXN-0073408,CUST-14535,2024-09-26 00:00:00,Debit,Groceries,175.33,Debit Card,Gas Station
TXN-0073409,CUST-14535,2025-12-15 00:00:00,Debit,Dining,51.85,Bank Transfer,Gas Station
TXN-0073410,CUST-14535,2025-01-08 00:00:00,Debit,Dining,86.82,Digital Wallet,Apparel
TXN-0073411,CUST-14535,2025-01-31 00:00:00,Debit,Groceries,160.7,Bank Transfer,Supermarket
TXN-0073412,CUST-14536,2023-12-08 00:00:00,Debit,Transfer,1576.83,Debit Card,Gas Station
TXN-0073413,CUST-14536,2022-03-17 00:00:00,Debit,Transfer,777.22,Debit Card,Supermarket
TXN-0073414,CUST-14536,2025-12-16 00:00:00,Debit,Education,822.16,Bank Transfer,Apparel
TXN-0073415,CUST-14536,2020-06-28 00:00:00,Debit,Entertainment,76.69,Bank Transfer,Online Retail
TXN-0073416,CUST-14537,2024-10-18 00:00:00,Debit,Utilities,308.42,Debit Card,Apparel
TXN-0073417,CUST-14537,2021-11-01 00:00:00,Debit,Dining,105.33,Cash,Online Retail
TXN-0073418,CUST-14537,2024-08-25 00:00:00,Debit,Groceries,101.45,Bank Transfer,Electronics
TXN-0073419,CUST-14537,2019-06-14 00:00:00,Debit,Dining,127.78,Debit Card,Gas Station
TXN-0073420,CUST-14537,2018-10-01 00:00:00,Debit,Transfer,691.27,Credit Card,Electronics
TXN-0073421,CUST-14537,2020-10-03 00:00:00,Debit,Shopping,330.38,Digital Wallet,Service Provider
TXN-0073422,CUST-14537,2025-05-22 00:00:00,Debit,Travel,890.42,Cash,Healthcare
TXN-0073423,CUST-14537,2020-01-25 00:00:00,Debit,Shopping,368.69,Cash,Electronics
TXN-0073424,CUST-14537,2019-04-04 00:00:00,Debit,Utilities,82.45,Debit Card,Restaurant
TXN-0073425,CUST-14538,2022-07-18 00:00:00,Debit,Entertainment,100.91,Cash,Restaurant
TXN-0073426,CUST-14538,2021-07-17 00:00:00,Debit,Travel,1240.86,Cash,Healthcare
TXN-0073427,CUST-14538,2024-06-20 00:00:00,Debit,Groceries,259.14,Bank Transfer,Restaurant
TXN-0073428,CUST-14538,2022-09-20 00:00:00,Debit,Entertainment,155.28,Bank Transfer,Electronics
TXN-0073429,CUST-14538,2025-02-03 00:00:00,Debit,Healthcare,496.88,Debit Card,Healthcare
TXN-0073430,CUST-14539,2024-09-22 00:00:00,Debit,Shopping,408.67,Bank Transfer,Apparel
TXN-0073431,CUST-14539,2025-01-29 00:00:00,Debit,Utilities,328.64,Debit Card,Supermarket
TXN-0073432,CUST-14539,2024-12-30 00:00:00,Debit,Dining,124.96,Debit Card,Supermarket
TXN-0073433,CUST-14539,2025-11-06 00:00:00,Debit,Entertainment,38.23,Credit Card,Online Retail
TXN-0073434,CUST-14540,2025-01-15 00:00:00,Debit,Shopping,346.58,Debit Card,Apparel
TXN-0073435,CUST-14540,2025-09-24 00:00:00,Debit,Shopping,50.92,Cash,Apparel
TXN-0073436,CUST-14540,2025-12-12 00:00:00,Debit,Groceries,206.83,Bank Transfer,Supermarket
TXN-0073437,CUST-14540,2024-08-26 00:00:00,Debit,Education,261.06,Debit Card,Service Provider
TXN-0073438,CUST-14540,2025-08-03 00:00:00,Debit,Utilities,119.02,Digital Wallet,Online Retail
TXN-0073439,CUST-14541,2023-10-06 00:00:00,Debit,Groceries,91.05,Debit Card,Restaurant
TXN-0073440,CUST-14541,2025-03-29 00:00:00,Debit,Entertainment,136.08,Digital Wallet,Healthcare
TXN-0073441,CUST-14541,2024-07-15 00:00:00,Debit,Subscription,21.14,Digital Wallet,General Merchant
TXN-0073442,CUST-14541,2024-05-13 00:00:00,Debit,Transfer,1248.12,Credit Card,Electronics
TXN-0073443,CUST-14541,2022-03-14 00:00:00,Debit,Healthcare,373.04,Cash,Healthcare
TXN-0073444,CUST-14541,2025-01-12 00:00:00,Debit,Transfer,630.15,Credit Card,Online Retail
TXN-0073445,CUST-14541,2025-01-15 00:00:00,Debit,Utilities,248.46,Cash,Apparel
TXN-0073446,CUST-14542,2022-03-26 00:00:00,Debit,Groceries,186.27,Digital Wallet,Online Retail
TXN-0073447,CUST-14542,2022-04-24 00:00:00,Debit,Entertainment,126.69,Debit Card,Apparel
TXN-0073448,CUST-14543,2022-11-02 00:00:00,Debit,Healthcare,187.98,Cash,Gas Station
TXN-0073449,CUST-14543,2021-11-08 00:00:00,Debit,Subscription,28.95,Cash,Service Provider
TXN-0073450,CUST-14543,2022-11-01 00:00:00,Debit,Transfer,1387.89,Debit Card,Gas Station
TXN-0073451,CUST-14544,2023-03-10 00:00:00,Credit,Transfer,893.79,Debit Card,Restaurant
TXN-0073452,CUST-14544,2025-03-10 00:00:00,Debit,Groceries,203.87,Digital Wallet,Apparel
TXN-0073453,CUST-14545,2025-05-03 00:00:00,Debit,Groceries,183.0,Debit Card,Online Retail
TXN-0073454,CUST-14545,2024-01-19 00:00:00,Debit,Education,979.92,Digital Wallet,Gas Station
TXN-0073455,CUST-14545,2025-09-06 00:00:00,Debit,Entertainment,140.61,Bank Transfer,Healthcare
TXN-0073456,CUST-14545,2023-09-08 00:00:00,Debit,Shopping,283.82,Bank Transfer,Service Provider
TXN-0073457,CUST-14545,2020-02-06 00:00:00,Debit,Education,329.89,Digital Wallet,Restaurant
TXN-0073458,CUST-14545,2021-06-27 00:00:00,Debit,Subscription,6.63,Credit Card,Online Retail
TXN-0073459,CUST-14545,2022-12-03 00:00:00,Debit,Subscription,47.67,Cash,Apparel
TXN-0073460,CUST-14545,2025-05-08 00:00:00,Debit,Subscription,52.76,Debit Card,Online Retail
TXN-0073461,CUST-14545,2021-06-12 00:00:00,Debit,Healthcare,69.41,Cash,Service Provider
TXN-0073462,CUST-14546,2024-06-21 00:00:00,Debit,Shopping,348.34,Credit Card,Supermarket
TXN-0073463,CUST-14546,2021-05-07 00:00:00,Debit,Groceries,73.08,Debit Card,Healthcare
TXN-0073464,CUST-14546,2025-02-22 00:00:00,Debit,Subscription,30.8,Credit Card,Electronics
TXN-0073465,CUST-14546,2023-10-05 00:00:00,Debit,Utilities,221.47,Credit Card,Supermarket
TXN-0073466,CUST-14547,2024-06-05 00:00:00,Debit,Travel,1269.98,Digital Wallet,Online Retail
TXN-0073467,CUST-14547,2022-05-12 00:00:00,Debit,Subscription,26.5,Credit Card,Online Retail
TXN-0073468,CUST-14547,2023-12-15 00:00:00,Debit,Subscription,21.2,Credit Card,Electronics
TXN-0073469,CUST-14548,2025-08-04 00:00:00,Debit,Groceries,67.49,Digital Wallet,General Merchant
TXN-0073470,CUST-14548,2021-12-28 00:00:00,Debit,Utilities,317.96,Bank Transfer,Online Retail
TXN-0073471,CUST-14548,2024-11-21 00:00:00,Debit,Utilities,59.55,Cash,Online Retail
TXN-0073472,CUST-14548,2023-07-11 00:00:00,Debit,Travel,492.53,Bank Transfer,Online Retail
TXN-0073473,CUST-14549,2025-10-16 00:00:00,Debit,Entertainment,62.59,Credit Card,Apparel
TXN-0073474,CUST-14549,2024-04-27 00:00:00,Debit,Groceries,163.8,Credit Card,Electronics
TXN-0073475,CUST-14549,2023-07-14 00:00:00,Debit,Entertainment,104.21,Credit Card,Service Provider
TXN-0073476,CUST-14549,2025-06-22 00:00:00,Debit,Healthcare,432.35,Cash,Online Retail
TXN-0073477,CUST-14550,2024-10-31 00:00:00,Debit,Utilities,88.62,Digital Wallet,Gas Station
TXN-0073478,CUST-14550,2022-03-30 00:00:00,Debit,Education,351.79,Debit Card,Apparel
TXN-0073479,CUST-14551,2021-02-27 00:00:00,Debit,Utilities,296.14,Bank Transfer,Healthcare
TXN-0073480,CUST-14551,2021-07-17 00:00:00,Debit,Utilities,186.15,Credit Card,Electronics
TXN-0073481,CUST-14551,2024-03-20 00:00:00,Debit,Subscription,28.62,Cash,Healthcare
TXN-0073482,CUST-14552,2024-02-24 00:00:00,Debit,Subscription,14.45,Bank Transfer,Service Provider
TXN-0073483,CUST-14552,2024-05-11 00:00:00,Debit,Utilities,197.55,Bank Transfer,Online Retail
TXN-0073484,CUST-14552,2024-09-11 00:00:00,Debit,Groceries,109.52,Bank Transfer,Restaurant
TXN-0073485,CUST-14553,2025-01-14 00:00:00,Debit,Subscription,20.37,Digital Wallet,Restaurant
TXN-0073486,CUST-14553,2023-07-31 00:00:00,Debit,Groceries,59.93,Bank Transfer,Service Provider
TXN-0073487,CUST-14553,2024-04-17 00:00:00,Debit,Travel,620.48,Credit Card,Apparel
TXN-0073488,CUST-14553,2025-08-19 00:00:00,Debit,Dining,75.15,Cash,Supermarket
TXN-0073489,CUST-14553,2023-11-05 00:00:00,Debit,Education,402.12,Debit Card,Service Provider
TXN-0073490,CUST-14553,2023-01-02 00:00:00,Debit,Travel,1203.52,Credit Card,Gas Station
TXN-0073491,CUST-14553,2024-04-06 00:00:00,Debit,Utilities,177.59,Cash,Restaurant
TXN-0073492,CUST-14554,2023-03-28 00:00:00,Debit,Entertainment,139.73,Bank Transfer,Restaurant
TXN-0073493,CUST-14554,2023-04-18 00:00:00,Debit,Dining,67.43,Digital Wallet,Restaurant
TXN-0073494,CUST-14554,2025-03-19 00:00:00,Debit,Education,1387.39,Digital Wallet,Electronics
TXN-0073495,CUST-14554,2024-04-25 00:00:00,Debit,Travel,1312.25,Credit Card,Healthcare
TXN-0073496,CUST-14554,2024-01-25 00:00:00,Debit,Travel,428.1,Digital Wallet,Healthcare
TXN-0073497,CUST-14554,2023-09-11 00:00:00,Debit,Groceries,118.44,Bank Transfer,Apparel
TXN-0073498,CUST-14555,2024-06-22 00:00:00,Debit,Education,693.79,Credit Card,Apparel
TXN-0073499,CUST-14555,2024-03-28 00:00:00,Debit,Education,1201.54,Bank Transfer,Restaurant
TXN-0073500,CUST-14555,2025-07-23 00:00:00,Debit,Groceries,101.21,Credit Card,Healthcare
TXN-0073501,CUST-14555,2022-11-22 00:00:00,Debit,Groceries,48.98,Credit Card,Service Provider
TXN-0073502,CUST-14555,2022-10-21 00:00:00,Debit,Shopping,402.96,Credit Card,Apparel
TXN-0073503,CUST-14555,2024-09-30 00:00:00,Debit,Subscription,45.16,Bank Transfer,Electronics
TXN-0073504,CUST-14555,2025-08-25 00:00:00,Debit,Shopping,239.48,Digital Wallet,Supermarket
TXN-0073505,CUST-14555,2024-12-02 00:00:00,Debit,Groceries,234.98,Cash,Gas Station
TXN-0073506,CUST-14556,2023-07-13 00:00:00,Debit,Shopping,210.86,Debit Card,Electronics
TXN-0073507,CUST-14556,2024-02-05 00:00:00,Debit,Groceries,86.08,Digital Wallet,Restaurant
TXN-0073508,CUST-14556,2025-07-29 00:00:00,Debit,Groceries,60.89,Bank Transfer,Online Retail
TXN-0073509,CUST-14556,2023-05-10 00:00:00,Debit,Utilities,65.82,Credit Card,Supermarket
TXN-0073510,CUST-14556,2024-08-17 00:00:00,Debit,Transfer,1442.16,Cash,Apparel
TXN-0073511,CUST-14557,2024-09-15 00:00:00,Debit,Transfer,460.32,Credit Card,Gas Station
TXN-0073512,CUST-14557,2021-12-08 00:00:00,Debit,Education,382.44,Credit Card,Healthcare
TXN-0073513,CUST-14557,2023-04-18 00:00:00,Debit,Travel,382.42,Credit Card,Electronics
TXN-0073514,CUST-14558,2024-08-10 00:00:00,Debit,Transfer,1455.35,Credit Card,Gas Station
TXN-0073515,CUST-14558,2025-06-22 00:00:00,Debit,Travel,910.02,Cash,Restaurant
TXN-0073516,CUST-14558,2025-07-28 00:00:00,Debit,Education,1201.08,Credit Card,Supermarket
TXN-0073517,CUST-14558,2025-03-11 00:00:00,Debit,Travel,947.6,Digital Wallet,Supermarket
TXN-0073518,CUST-14558,2025-03-28 00:00:00,Debit,Education,163.23,Cash,Healthcare
TXN-0073519,CUST-14558,2025-10-11 00:00:00,Debit,Entertainment,107.39,Cash,Restaurant
TXN-0073520,CUST-14558,2025-12-07 00:00:00,Debit,Transfer,309.11,Digital Wallet,Supermarket
TXN-0073521,CUST-14559,2023-07-08 00:00:00,Debit,Shopping,89.11,Cash,Restaurant
TXN-0073522,CUST-14559,2020-08-18 00:00:00,Debit,Healthcare,207.17,Bank Transfer,Electronics
TXN-0073523,CUST-14559,2024-11-13 00:00:00,Debit,Healthcare,397.36,Cash,Service Provider
TXN-0073524,CUST-14559,2023-02-17 00:00:00,Debit,Transfer,1236.19,Credit Card,Healthcare
TXN-0073525,CUST-14559,2023-08-09 00:00:00,Debit,Subscription,19.41,Bank Transfer,Restaurant
TXN-0073526,CUST-14559,2020-01-05 00:00:00,Debit,Transfer,1798.52,Cash,Service Provider
TXN-0073527,CUST-14560,2024-12-27 00:00:00,Debit,Groceries,70.98,Bank Transfer,Apparel
TXN-0073528,CUST-14560,2024-08-05 00:00:00,Debit,Utilities,168.18,Debit Card,Restaurant
TXN-0073529,CUST-14560,2024-03-05 00:00:00,Debit,Entertainment,77.21,Credit Card,Gas Station
TXN-0073530,CUST-14560,2021-11-26 00:00:00,Debit,Dining,66.87,Debit Card,Apparel
TXN-0073531,CUST-14560,2025-05-18 00:00:00,Debit,Transfer,1683.45,Cash,Supermarket
TXN-0073532,CUST-14560,2025-07-26 00:00:00,Debit,Utilities,170.48,Cash,General Merchant
TXN-0073533,CUST-14560,2023-03-20 00:00:00,Debit,Travel,884.61,Credit Card,Apparel
TXN-0073534,CUST-14561,2021-05-27 00:00:00,Credit,Transfer,693.1,Credit Card,Healthcare
TXN-0073535,CUST-14561,2021-03-01 00:00:00,Debit,Healthcare,181.61,Digital Wallet,Electronics
TXN-0073536,CUST-14562,2025-09-06 00:00:00,Debit,Education,1153.99,Debit Card,Apparel
TXN-0073537,CUST-14562,2025-04-02 00:00:00,Debit,Transfer,1521.01,Debit Card,Apparel
TXN-0073538,CUST-14562,2022-01-20 00:00:00,Debit,Entertainment,201.24,Bank Transfer,Online Retail
TXN-0073539,CUST-14562,2024-03-31 00:00:00,Debit,Education,1185.58,Bank Transfer,Apparel
TXN-0073540,CUST-14562,2024-03-30 00:00:00,Debit,Healthcare,60.4,Digital Wallet,Service Provider
TXN-0073541,CUST-14563,2024-07-10 00:00:00,Debit,Shopping,418.59,Debit Card,Supermarket
TXN-0073542,CUST-14563,2023-12-13 00:00:00,Debit,Groceries,61.02,Cash,Service Provider
TXN-0073543,CUST-14563,2025-07-20 00:00:00,Debit,Groceries,232.77,Debit Card,Supermarket
TXN-0073544,CUST-14563,2023-10-18 00:00:00,Debit,Groceries,162.64,Credit Card,Supermarket
TXN-0073545,CUST-14563,2025-04-29 00:00:00,Debit,Dining,95.93,Cash,Online Retail
TXN-0073546,CUST-14563,2025-03-06 00:00:00,Debit,Education,653.11,Debit Card,Electronics
TXN-0073547,CUST-14564,2023-09-23 00:00:00,Debit,Groceries,124.33,Credit Card,Restaurant
TXN-0073548,CUST-14564,2022-04-19 00:00:00,Debit,Education,887.41,Bank Transfer,Online Retail
TXN-0073549,CUST-14564,2023-05-18 00:00:00,Debit,Dining,46.31,Bank Transfer,Electronics
TXN-0073550,CUST-14565,2020-11-13 00:00:00,Debit,Groceries,106.67,Cash,Online Retail
TXN-0073551,CUST-14565,2021-10-11 00:00:00,Debit,Entertainment,21.43,Cash,Healthcare
TXN-0073552,CUST-14565,2025-01-29 00:00:00,Debit,Travel,130.17,Cash,Restaurant
TXN-0073553,CUST-14565,2025-10-31 00:00:00,Debit,Healthcare,332.23,Bank Transfer,Online Retail
TXN-0073554,CUST-14565,2020-06-13 00:00:00,Debit,Subscription,32.23,Cash,Gas Station
TXN-0073555,CUST-14565,2021-05-12 00:00:00,Debit,Healthcare,451.11,Digital Wallet,General Merchant
TXN-0073556,CUST-14565,2024-08-05 00:00:00,Debit,Dining,77.77,Debit Card,Healthcare
TXN-0073557,CUST-14565,2022-09-16 00:00:00,Debit,Travel,466.3,Debit Card,Gas Station
TXN-0073558,CUST-14566,2025-10-27 00:00:00,Debit,Shopping,253.04,Credit Card,Service Provider
TXN-0073559,CUST-14566,2025-02-02 00:00:00,Debit,Travel,861.15,Debit Card,Apparel
TXN-0073560,CUST-14566,2022-01-20 00:00:00,Debit,Shopping,372.08,Cash,Electronics
TXN-0073561,CUST-14566,2025-01-22 00:00:00,Debit,Groceries,190.22,Credit Card,Electronics
TXN-0073562,CUST-14567,2023-10-29 00:00:00,Debit,Shopping,194.52,Bank Transfer,Restaurant
TXN-0073563,CUST-14567,2024-12-05 00:00:00,Debit,Utilities,173.66,Debit Card,Apparel
TXN-0073564,CUST-14567,2025-11-30 00:00:00,Debit,Dining,66.03,Bank Transfer,Apparel
TXN-0073565,CUST-14567,2024-03-27 00:00:00,Debit,Shopping,156.14,Credit Card,General Merchant
TXN-0073566,CUST-14568,2025-11-04 00:00:00,Debit,Dining,89.43,Cash,Online Retail
TXN-0073567,CUST-14568,2025-01-15 00:00:00,Debit,Travel,1400.25,Digital Wallet,Apparel
TXN-0073568,CUST-14568,2024-04-08 00:00:00,Debit,Shopping,80.33,Credit Card,Electronics
TXN-0073569,CUST-14568,2025-09-14 00:00:00,Debit,Dining,60.88,Digital Wallet,Service Provider
TXN-0073570,CUST-14568,2024-07-13 00:00:00,Debit,Groceries,190.51,Credit Card,Electronics
TXN-0073571,CUST-14569,2022-06-26 00:00:00,Debit,Travel,987.12,Debit Card,Gas Station
TXN-0073572,CUST-14569,2024-07-16 00:00:00,Debit,Utilities,246.27,Bank Transfer,Service Provider
TXN-0073573,CUST-14569,2025-10-10 00:00:00,Debit,Utilities,197.0,Bank Transfer,Service Provider
TXN-0073574,CUST-14569,2025-06-23 00:00:00,Debit,Transfer,178.08,Debit Card,Online Retail
TXN-0073575,CUST-14569,2024-02-02 00:00:00,Debit,Groceries,80.89,Debit Card,Online Retail
TXN-0073576,CUST-14570,2023-10-27 00:00:00,Debit,Groceries,70.37,Cash,General Merchant
TXN-0073577,CUST-14570,2025-04-08 00:00:00,Debit,Healthcare,433.05,Credit Card,Supermarket
