customer_id,age,gender,education,employment_status,marital_status,city_tier,occupation,customer_since
CUST-11592,34,Male,Associate,Employed,Married,Tier 2,Healthcare,2019-01-22
CUST-11593,33,Female,Master'S,Employed,Single,Tier 3,Education,2021-08-05
CUST-11594,36,Male,Bachelor'S,Employed,Single,Tier 3,Trades/Manufacturing,2020-10-02
CUST-11595,73,Male,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2019-10-20
CUST-11596,73,Female,High School,Retired,Married,Tier 2,Retired,2019-08-10
CUST-11597,25,Male,Bachelor'S,Employed,Divorced,Tier 2,Healthcare,2021-12-04
CUST-11598,55,Female,Bachelor'S,Unemployed,Married,Tier 1,Unemployed,2023-08-17
CUST-11599,55,Female,Bachelor'S,Employed,Single,Tier 2,Other,2021-01-18
CUST-11600,70,Male,Associate,Retired,Married,Tier 1,Retired,2020-06-15
CUST-11601,46,Male,Doctorate,Employed,Married,Tier 2,Finance/Banking,2020-01-27
CUST-11602,58,Male,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2021-11-20
CUST-11603,53,Male,Bachelor'S,Self-Employed,Single,Tier 3,Finance/Banking,2024-08-13
CUST-11604,43,Male,Master'S,Employed,Single,Tier 2,Healthcare,2021-01-30
CUST-11605,48,Male,Doctorate,Employed,Single,Tier 2,Education,2018-07-20
CUST-11606,61,Male,High School,Employed,Single,Tier 1,Healthcare,2022-06-05
CUST-11607,29,Male,Master'S,Self-Employed,Married,Tier 2,Trades/Manufacturing,2023-04-03
CUST-11608,72,Female,High School,Retired,Single,Tier 2,Retired,2022-06-27
CUST-11609,34,Female,Bachelor'S,Employed,Divorced,Tier 3,Education,2019-04-11
CUST-11610,32,Female,High School,Employed,Single,Tier 1,Finance/Banking,2018-09-07
CUST-11611,26,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2018-05-06
CUST-11612,56,Male,Bachelor'S,Employed,Divorced,Tier 2,Healthcare,2018-11-07
CUST-11613,59,Female,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2020-03-22
CUST-11614,65,Male,Bachelor'S,Retired,Single,Tier 1,Retired,2024-03-26
CUST-11615,29,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2018-07-16
CUST-11616,49,Female,Associate,Unemployed,Married,Tier 3,Unemployed,2023-03-12
CUST-11617,42,Male,Master'S,Employed,Single,Tier 1,Healthcare,2023-01-15
CUST-11618,56,Male,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2021-09-04
CUST-11619,35,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2018-10-18
CUST-11620,32,Female,Doctorate,Employed,Married,Tier 1,Finance/Banking,2023-08-29
CUST-11621,49,Male,Associate,Employed,Single,Tier 1,Education,2022-09-13
CUST-11622,23,Male,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2024-03-17
CUST-11623,75,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2018-01-02
CUST-11624,61,Female,High School,Unemployed,Married,Tier 1,Unemployed,2018-06-29
CUST-11625,60,Male,Associate,Employed,Married,Tier 1,Healthcare,2021-11-28
CUST-11626,69,Female,Master'S,Employed,Married,Tier 3,Healthcare,2020-05-31
CUST-11627,52,Female,High School,Employed,Single,Tier 2,Healthcare,2024-02-13
CUST-11628,51,Male,Bachelor'S,Unemployed,Divorced,Tier 2,Unemployed,2021-11-11
CUST-11629,55,Female,Bachelor'S,Employed,Married,Tier 1,Other,2018-09-21
CUST-11630,73,Female,Bachelor'S,Retired,Divorced,Tier 1,Retired,2018-01-30
CUST-11631,71,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2021-04-15
CUST-11632,74,Female,Master'S,Retired,Married,Tier 2,Retired,2019-09-20
CUST-11633,22,Male,Associate,Employed,Married,Tier 2,Healthcare,2018-04-13
CUST-11634,35,Female,Bachelor'S,Employed,Single,Tier 2,Healthcare,2024-05-09
CUST-11635,33,Female,Bachelor'S,Self-Employed,Single,Tier 2,Trades/Manufacturing,2020-09-23
CUST-11636,25,Male,Associate,Employed,Single,Tier 2,Retail/Hospitality,2019-09-28
CUST-11637,42,Female,Doctorate,Self-Employed,Married,Tier 1,Education,2018-05-07
CUST-11638,49,Female,Master'S,Employed,Divorced,Tier 2,Finance/Banking,2024-05-19
CUST-11639,43,Male,Associate,Employed,Married,Tier 1,Healthcare,2018-01-19
CUST-11640,69,Male,Bachelor'S,Retired,Divorced,Tier 2,Retired,2021-04-10
CUST-11641,39,Male,Bachelor'S,Employed,Widowed,Tier 1,Finance/Banking,2023-12-10
CUST-11642,48,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2024-05-24
CUST-11643,60,Non-Binary,Master'S,Employed,Single,Tier 2,Healthcare,2020-03-11
CUST-11644,27,Female,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2018-09-10
CUST-11645,73,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2024-03-05
CUST-11646,74,Female,High School,Retired,Single,Tier 3,Retired,2023-05-31
CUST-11647,29,Male,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2020-05-15
CUST-11648,70,Male,Bachelor'S,Retired,Single,Tier 1,Retired,2021-04-23
CUST-11649,45,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2020-08-15
CUST-11650,23,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2023-01-10
CUST-11651,37,Female,High School,Employed,Single,Tier 1,Education,2023-02-19
CUST-11652,22,Female,Associate,Employed,Married,Tier 2,Retail/Hospitality,2021-06-05
CUST-11653,40,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2021-02-13
CUST-11654,26,Female,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2021-06-28
CUST-11655,75,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2024-10-16
CUST-11656,46,Non-Binary,Bachelor'S,Employed,Married,Tier 2,Other,2018-02-22
CUST-11657,33,Female,High School,Employed,Divorced,Tier 1,Finance/Banking,2019-10-11
CUST-11658,71,Female,Associate,Retired,Married,Tier 2,Retired,2020-04-20
CUST-11659,63,Male,Associate,Self-Employed,Divorced,Tier 2,Management/Executive,2020-03-03
CUST-11660,39,Female,Bachelor'S,Self-Employed,Divorced,Tier 2,Software/Tech,2023-09-26
CUST-11661,25,Female,High School,Self-Employed,Single,Tier 1,Software/Tech,2020-06-01
CUST-11662,37,Male,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2021-01-09
CUST-11663,68,Female,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2021-12-28
CUST-11664,31,Female,Doctorate,Self-Employed,Single,Tier 2,Finance/Banking,2018-11-23
CUST-11665,56,Male,Doctorate,Employed,Married,Tier 1,Software/Tech,2024-05-08
CUST-11666,54,Male,Doctorate,Employed,Single,Tier 3,Software/Tech,2018-10-20
CUST-11667,67,Female,Bachelor'S,Unemployed,Single,Tier 2,Unemployed,2024-08-22
CUST-11668,51,Male,Bachelor'S,Employed,Married,Tier 1,Education,2022-12-15
CUST-11669,28,Female,Bachelor'S,Employed,Single,Tier 2,Healthcare,2024-10-06
CUST-11670,71,Female,Master'S,Retired,Single,Tier 1,Retired,2023-06-21
CUST-11671,57,Male,Doctorate,Employed,Divorced,Tier 1,Software/Tech,2022-09-16
CUST-11672,50,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2019-08-17
CUST-11673,48,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2022-07-07
CUST-11674,71,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2019-07-23
CUST-11675,61,Female,Bachelor'S,Employed,Divorced,Tier 2,Healthcare,2020-05-06
CUST-11676,51,Female,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2023-03-24
CUST-11677,67,Male,Master'S,Retired,Married,Tier 1,Retired,2020-06-15
CUST-11678,24,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2018-04-20
CUST-11679,75,Male,Associate,Retired,Married,Tier 2,Retired,2024-11-24
CUST-11680,66,Male,Doctorate,Retired,Single,Tier 2,Retired,2020-10-02
CUST-11681,71,Female,High School,Retired,Married,Tier 3,Retired,2024-09-10
CUST-11682,40,Male,High School,Employed,Single,Tier 1,Software/Tech,2019-07-18
CUST-11683,63,Female,Bachelor'S,Employed,Divorced,Tier 2,Finance/Banking,2018-12-24
CUST-11684,73,Male,High School,Unemployed,Single,Tier 1,Unemployed,2022-04-15
CUST-11685,24,Male,Associate,Employed,Single,Tier 1,Finance/Banking,2020-04-28
CUST-11686,71,Female,Associate,Employed,Married,Tier 3,Healthcare,2021-01-31
CUST-11687,42,Male,High School,Employed,Married,Tier 3,Trades/Manufacturing,2018-10-05
CUST-11688,20,Female,Bachelor'S,Student,Married,Tier 2,Student,2020-12-10
CUST-11689,55,Male,Associate,Unemployed,Single,Tier 1,Unemployed,2019-12-20
CUST-11690,37,Female,Bachelor'S,Self-Employed,Married,Tier 1,Finance/Banking,2018-05-09
CUST-11691,51,Female,High School,Employed,Single,Tier 2,Finance/Banking,2019-07-08
CUST-11692,66,Female,Bachelor'S,Retired,Divorced,Tier 2,Retired,2023-02-28
CUST-11693,61,Male,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2021-09-05
CUST-11694,61,Female,Associate,Self-Employed,Single,Tier 2,Education,2019-02-09
CUST-11695,47,Female,Associate,Employed,Divorced,Tier 1,Software/Tech,2022-03-31
CUST-11696,34,Female,Bachelor'S,Employed,Single,Tier 1,Other,2018-06-28
CUST-11697,27,Male,Bachelor'S,Employed,Widowed,Tier 1,Retail/Hospitality,2019-12-24
CUST-11698,52,Male,Bachelor'S,Employed,Married,Tier 1,Education,2022-10-13
CUST-11699,37,Male,Doctorate,Employed,Married,Tier 1,Finance/Banking,2024-06-14
CUST-11700,35,Male,Master'S,Employed,Single,Tier 1,Management/Executive,2023-09-02
CUST-11701,62,Female,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2022-08-09
CUST-11702,61,Male,High School,Self-Employed,Single,Tier 3,Trades/Manufacturing,2023-01-11
CUST-11703,44,Male,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2023-02-23
CUST-11704,66,Female,High School,Retired,Single,Tier 2,Retired,2019-03-31
CUST-11705,53,Female,Bachelor'S,Self-Employed,Single,Tier 2,Management/Executive,2023-11-07
CUST-11706,40,Female,Associate,Employed,Married,Tier 2,Healthcare,2021-06-13
CUST-11707,49,Non-Binary,Master'S,Self-Employed,Married,Tier 1,Healthcare,2024-01-30
CUST-11708,27,Male,Master'S,Unemployed,Married,Tier 2,Unemployed,2020-10-27
CUST-11709,28,Female,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2018-12-27
CUST-11710,55,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2022-10-18
CUST-11711,23,Male,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2021-01-12
CUST-11712,58,Male,High School,Employed,Married,Tier 3,Retail/Hospitality,2024-03-10
CUST-11713,64,Male,Master'S,Employed,Single,Tier 2,Management/Executive,2019-01-12
CUST-11714,51,Male,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2022-02-03
CUST-11715,53,Male,High School,Employed,Single,Tier 2,Education,2020-11-23
CUST-11716,54,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2019-08-14
CUST-11717,34,Female,High School,Self-Employed,Divorced,Tier 2,Healthcare,2022-12-06
CUST-11718,57,Non-Binary,High School,Employed,Widowed,Tier 3,Finance/Banking,2024-06-25
CUST-11719,57,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2019-03-20
CUST-11720,71,Male,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2024-05-01
CUST-11721,29,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2024-04-15
CUST-11722,38,Male,Bachelor'S,Self-Employed,Single,Tier 1,Finance/Banking,2023-01-16
CUST-11723,57,Male,High School,Employed,Married,Tier 1,Software/Tech,2018-09-22
CUST-11724,36,Female,Bachelor'S,Self-Employed,Single,Tier 2,Healthcare,2022-04-16
CUST-11725,20,Female,Associate,Employed,Single,Tier 1,Finance/Banking,2024-06-06
CUST-11726,35,Male,Doctorate,Employed,Single,Tier 3,Software/Tech,2020-01-27
CUST-11727,70,Male,High School,Retired,Married,Tier 2,Retired,2019-05-13
CUST-11728,68,Male,Associate,Retired,Single,Tier 1,Retired,2021-12-19
CUST-11729,36,Male,Master'S,Employed,Single,Tier 1,Finance/Banking,2022-05-21
CUST-11730,64,Male,Doctorate,Self-Employed,Married,Tier 2,Retail/Hospitality,2019-09-23
CUST-11731,23,Female,Master'S,Employed,Single,Tier 3,Finance/Banking,2022-07-01
CUST-11732,33,Male,High School,Employed,Single,Tier 1,Software/Tech,2023-07-09
CUST-11733,25,Female,Bachelor'S,Employed,Single,Tier 2,Education,2019-05-20
CUST-11734,65,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2024-02-14
CUST-11735,35,Male,Master'S,Employed,Divorced,Tier 1,Healthcare,2018-11-08
CUST-11736,69,Female,High School,Retired,Divorced,Tier 2,Retired,2021-09-12
CUST-11737,65,Female,High School,Retired,Married,Tier 3,Retired,2020-06-28
CUST-11738,60,Male,Bachelor'S,Employed,Divorced,Tier 3,Trades/Manufacturing,2021-04-26
CUST-11739,56,Female,High School,Employed,Single,Tier 2,Retail/Hospitality,2020-07-24
CUST-11740,66,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2022-12-17
CUST-11741,66,Male,Master'S,Retired,Married,Tier 2,Retired,2022-01-29
CUST-11742,29,Female,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2019-11-21
CUST-11743,62,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2021-05-07
CUST-11744,27,Male,Master'S,Employed,Divorced,Tier 2,Healthcare,2023-11-06
CUST-11745,24,Male,High School,Employed,Married,Tier 1,Finance/Banking,2024-10-27
CUST-11746,63,Female,Associate,Employed,Single,Tier 3,Finance/Banking,2021-09-27
CUST-11747,72,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2020-07-04
CUST-11748,18,Male,High School,Employed,Married,Tier 2,Software/Tech,2021-03-17
CUST-11749,66,Female,High School,Retired,Widowed,Tier 1,Retired,2018-05-08
CUST-11750,53,Female,Associate,Employed,Married,Tier 2,Retail/Hospitality,2018-05-16
CUST-11751,38,Male,Master'S,Employed,Married,Tier 2,Healthcare,2018-09-13
CUST-11752,54,Female,Master'S,Employed,Divorced,Tier 2,Healthcare,2023-09-14
CUST-11753,69,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2018-10-25
CUST-11754,41,Male,High School,Employed,Divorced,Tier 3,Trades/Manufacturing,2020-02-27
CUST-11755,72,Female,High School,Retired,Married,Tier 2,Retired,2020-06-17
CUST-11756,42,Non-Binary,Associate,Employed,Married,Tier 3,Trades/Manufacturing,2018-05-08
CUST-11757,24,Male,High School,Employed,Married,Tier 1,Healthcare,2018-11-21
CUST-11758,59,Male,High School,Employed,Married,Tier 1,Education,2024-08-20
CUST-11759,34,Female,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2021-06-18
CUST-11760,46,Female,Bachelor'S,Employed,Divorced,Tier 2,Finance/Banking,2024-10-22
CUST-11761,47,Male,Associate,Employed,Single,Tier 2,Retail/Hospitality,2020-03-27
CUST-11762,24,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2024-03-05
CUST-11763,50,Female,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2024-06-12
CUST-11764,24,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2019-04-05
CUST-11765,75,Female,High School,Employed,Single,Tier 2,Retail/Hospitality,2020-04-24
CUST-11766,41,Male,Master'S,Employed,Divorced,Tier 2,Healthcare,2023-05-18
CUST-11767,28,Male,Bachelor'S,Unemployed,Single,Tier 2,Unemployed,2018-08-19
CUST-11768,26,Female,High School,Employed,Single,Tier 2,Healthcare,2020-07-13
CUST-11769,29,Male,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2023-01-05
CUST-11770,52,Female,Bachelor'S,Employed,Divorced,Tier 2,Software/Tech,2019-06-12
CUST-11771,21,Male,Bachelor'S,Student,Married,Tier 3,Student,2023-08-15
CUST-11772,53,Male,Bachelor'S,Self-Employed,Single,Tier 3,Finance/Banking,2022-07-16
CUST-11773,45,Male,Bachelor'S,Self-Employed,Married,Tier 2,Trades/Manufacturing,2018-06-20
CUST-11774,74,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2024-12-15
CUST-11775,30,Female,Bachelor'S,Employed,Widowed,Tier 1,Software/Tech,2020-12-16
CUST-11776,40,Female,High School,Employed,Divorced,Tier 2,Software/Tech,2020-02-27
CUST-11777,36,Male,High School,Employed,Single,Tier 1,Software/Tech,2020-01-12
CUST-11778,59,Male,Associate,Employed,Married,Tier 2,Management/Executive,2023-05-10
CUST-11779,54,Female,Bachelor'S,Employed,Married,Tier 2,Education,2023-03-03
CUST-11780,56,Male,Associate,Employed,Single,Tier 3,Finance/Banking,2022-09-08
CUST-11781,41,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2022-09-10
CUST-11782,33,Female,High School,Employed,Married,Tier 1,Software/Tech,2019-05-29
CUST-11783,50,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2023-12-28
CUST-11784,29,Female,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2019-02-27
CUST-11785,51,Male,High School,Self-Employed,Single,Tier 3,Healthcare,2023-08-22
CUST-11786,24,Female,Bachelor'S,Employed,Married,Tier 1,Other,2019-11-05
CUST-11787,28,Male,Doctorate,Self-Employed,Divorced,Tier 2,Healthcare,2018-06-11
CUST-11788,48,Male,High School,Employed,Single,Tier 1,Software/Tech,2022-12-09
CUST-11789,46,Female,Master'S,Employed,Married,Tier 1,Healthcare,2023-08-01
CUST-11790,30,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2018-01-17
CUST-11791,48,Female,Bachelor'S,Self-Employed,Married,Tier 1,Healthcare,2018-01-30
CUST-11792,19,Female,High School,Student,Divorced,Tier 1,Student,2021-01-14
CUST-11793,56,Female,Bachelor'S,Self-Employed,Married,Tier 1,Finance/Banking,2021-12-15
CUST-11794,32,Male,Bachelor'S,Self-Employed,Married,Tier 2,Software/Tech,2020-05-04
CUST-11795,74,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2024-03-05
CUST-11796,28,Female,Master'S,Employed,Married,Tier 1,Management/Executive,2022-11-06
CUST-11797,51,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2024-05-18
CUST-11798,56,Female,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2022-07-05
CUST-11799,21,Female,High School,Student,Married,Tier 1,Student,2022-08-22
CUST-11800,28,Male,High School,Employed,Married,Tier 2,Software/Tech,2020-03-24
CUST-11801,46,Female,Master'S,Employed,Widowed,Tier 1,Software/Tech,2020-08-19
CUST-11802,19,Male,High School,Student,Single,Tier 2,Student,2022-05-22
CUST-11803,33,Male,Associate,Employed,Married,Tier 2,Retail/Hospitality,2022-07-18
CUST-11804,56,Male,Associate,Employed,Married,Tier 2,Healthcare,2023-05-11
CUST-11805,30,Female,Master'S,Employed,Married,Tier 1,Education,2022-11-17
CUST-11806,54,Male,Bachelor'S,Self-Employed,Single,Tier 2,Finance/Banking,2018-12-22
CUST-11807,34,Female,Doctorate,Employed,Married,Tier 2,Education,2020-09-30
CUST-11808,38,Female,Bachelor'S,Employed,Divorced,Tier 1,Other,2018-07-29
CUST-11809,61,Female,Master'S,Employed,Married,Tier 1,Retail/Hospitality,2023-01-06
CUST-11810,36,Male,High School,Employed,Married,Tier 2,Software/Tech,2019-10-29
CUST-11811,24,Female,Associate,Employed,Single,Tier 3,Retail/Hospitality,2019-04-24
CUST-11812,55,Female,High School,Employed,Single,Tier 3,Retail/Hospitality,2020-10-13
CUST-11813,25,Female,Bachelor'S,Self-Employed,Married,Tier 2,Healthcare,2019-05-03
CUST-11814,30,Female,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2023-12-28
CUST-11815,54,Female,High School,Employed,Single,Tier 2,Healthcare,2024-01-16
CUST-11816,19,Female,High School,Student,Single,Tier 3,Student,2018-10-09
CUST-11817,58,Male,Bachelor'S,Employed,Single,Tier 1,Other,2018-08-29
CUST-11818,28,Male,High School,Employed,Married,Tier 2,Management/Executive,2019-06-09
CUST-11819,41,Male,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2022-01-29
CUST-11820,23,Male,High School,Employed,Single,Tier 1,Finance/Banking,2022-02-23
CUST-11821,43,Female,Bachelor'S,Self-Employed,Single,Tier 3,Healthcare,2018-10-24
CUST-11822,24,Female,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2022-02-17
CUST-11823,74,Non-Binary,Bachelor'S,Retired,Single,Tier 3,Retired,2019-09-24
CUST-11824,56,Female,Associate,Employed,Married,Tier 2,Management/Executive,2019-09-14
CUST-11825,36,Female,Associate,Employed,Married,Tier 3,Healthcare,2022-06-04
CUST-11826,23,Male,Master'S,Unemployed,Married,Tier 1,Unemployed,2024-06-11
CUST-11827,60,Female,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2023-08-13
CUST-11828,46,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2019-05-25
CUST-11829,60,Male,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2021-06-15
CUST-11830,56,Female,High School,Employed,Married,Tier 3,Software/Tech,2020-08-12
CUST-11831,19,Male,Master'S,Student,Married,Tier 2,Student,2021-07-19
CUST-11832,36,Male,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2018-11-18
CUST-11833,21,Female,Bachelor'S,Employed,Divorced,Tier 3,Finance/Banking,2024-10-23
CUST-11834,75,Male,Master'S,Retired,Married,Tier 2,Retired,2023-11-04
CUST-11835,23,Male,High School,Employed,Single,Tier 2,Education,2022-03-30
CUST-11836,66,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2020-12-28
CUST-11837,74,Male,Doctorate,Retired,Widowed,Tier 1,Retired,2021-03-24
CUST-11838,54,Male,Associate,Employed,Single,Tier 1,Education,2023-01-13
CUST-11839,45,Female,High School,Unemployed,Divorced,Tier 2,Unemployed,2019-04-09
CUST-11840,47,Male,Bachelor'S,Employed,Married,Tier 3,Education,2023-02-03
CUST-11841,24,Female,High School,Employed,Married,Tier 2,Education,2021-01-15
CUST-11842,26,Male,Master'S,Employed,Widowed,Tier 2,Software/Tech,2024-03-20
CUST-11843,42,Female,High School,Employed,Single,Tier 2,Education,2020-11-16
CUST-11844,50,Female,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2018-04-14
CUST-11845,18,Female,Associate,Student,Single,Tier 1,Student,2020-08-12
CUST-11846,68,Female,High School,Retired,Married,Tier 3,Retired,2018-02-28
CUST-11847,23,Female,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2018-03-20
CUST-11848,35,Male,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2024-01-09
CUST-11849,27,Female,Associate,Employed,Married,Tier 1,Trades/Manufacturing,2021-01-27
CUST-11850,45,Female,Associate,Employed,Single,Tier 1,Retail/Hospitality,2018-05-21
CUST-11851,28,Male,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2020-06-28
CUST-11852,50,Male,Master'S,Employed,Single,Tier 3,Software/Tech,2020-08-23
CUST-11853,18,Male,Bachelor'S,Student,Married,Tier 3,Student,2018-04-06
CUST-11854,30,Female,Bachelor'S,Employed,Divorced,Tier 2,Retail/Hospitality,2018-08-01
CUST-11855,54,Male,High School,Employed,Married,Tier 2,Healthcare,2021-03-27
CUST-11856,37,Male,Master'S,Employed,Single,Tier 1,Finance/Banking,2019-12-27
CUST-11857,18,Male,Bachelor'S,Student,Married,Tier 2,Student,2024-08-23
CUST-11858,69,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2019-12-07
CUST-11859,20,Male,Bachelor'S,Self-Employed,Divorced,Tier 2,Management/Executive,2023-11-06
CUST-11860,35,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-04-18
CUST-11861,58,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2018-10-04
CUST-11862,31,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2021-04-26
CUST-11863,48,Female,Master'S,Employed,Married,Tier 2,Management/Executive,2023-03-11
CUST-11864,44,Female,Bachelor'S,Employed,Married,Tier 3,Education,2018-03-15
CUST-11865,34,Male,Bachelor'S,Employed,Divorced,Tier 2,Finance/Banking,2018-05-20
CUST-11866,72,Male,Master'S,Retired,Single,Tier 1,Retired,2019-04-16
CUST-11867,63,Male,High School,Unemployed,Married,Tier 1,Unemployed,2023-12-04
CUST-11868,46,Female,Bachelor'S,Self-Employed,Single,Tier 1,Education,2023-06-19
CUST-11869,53,Male,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2019-03-15
CUST-11870,54,Female,Master'S,Employed,Single,Tier 2,Healthcare,2024-04-25
CUST-11871,43,Non-Binary,High School,Employed,Single,Tier 3,Finance/Banking,2020-02-05
CUST-11872,70,Male,High School,Retired,Single,Tier 2,Retired,2021-11-30
CUST-11873,34,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2019-05-10
CUST-11874,39,Male,Associate,Employed,Divorced,Tier 2,Software/Tech,2023-02-02
CUST-11875,42,Male,Associate,Employed,Single,Tier 3,Retail/Hospitality,2023-10-22
CUST-11876,19,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2024-05-13
CUST-11877,72,Female,Master'S,Retired,Married,Tier 2,Retired,2021-12-15
CUST-11878,39,Male,Bachelor'S,Unemployed,Widowed,Tier 3,Unemployed,2018-06-10
CUST-11879,22,Male,High School,Employed,Single,Tier 1,Education,2019-09-26
CUST-11880,21,Male,Master'S,Student,Single,Tier 1,Student,2024-06-26
CUST-11881,53,Female,Bachelor'S,Employed,Widowed,Tier 2,Retail/Hospitality,2024-07-02
CUST-11882,23,Female,High School,Self-Employed,Married,Tier 2,Finance/Banking,2022-02-21
CUST-11883,69,Female,Associate,Employed,Single,Tier 1,Finance/Banking,2021-03-29
CUST-11884,38,Non-Binary,Bachelor'S,Self-Employed,Single,Tier 2,Education,2019-03-12
CUST-11885,30,Female,Bachelor'S,Self-Employed,Single,Tier 2,Management/Executive,2020-03-24
CUST-11886,71,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2023-01-12
CUST-11887,54,Male,High School,Employed,Married,Tier 1,Retail/Hospitality,2022-01-30
CUST-11888,72,Male,Master'S,Retired,Married,Tier 1,Retired,2019-06-24
CUST-11889,42,Female,Associate,Employed,Divorced,Tier 2,Finance/Banking,2019-02-06
CUST-11890,43,Male,Bachelor'S,Self-Employed,Married,Tier 2,Management/Executive,2022-09-23
CUST-11891,72,Male,Bachelor'S,Employed,Single,Tier 2,Education,2023-04-22
CUST-11892,56,Female,Associate,Employed,Single,Tier 1,Other,2019-06-25
CUST-11893,37,Female,High School,Employed,Single,Tier 1,Trades/Manufacturing,2022-12-16
CUST-11894,50,Female,High School,Employed,Single,Tier 1,Education,2023-07-28
CUST-11895,31,Male,High School,Employed,Widowed,Tier 2,Retail/Hospitality,2019-11-02
CUST-11896,73,Female,High School,Retired,Single,Tier 3,Retired,2020-05-12
CUST-11897,53,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2019-05-07
CUST-11898,34,Male,Bachelor'S,Employed,Single,Tier 3,Healthcare,2024-12-18
CUST-11899,38,Female,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2023-11-04
CUST-11900,63,Female,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2021-03-26
