debt_id,customer_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio
DEBT-12961,CUST-12961,0.0,1408.75,0.0,0.0,0.0,1408.75,0.0031
DEBT-12962,CUST-12962,0.0,2318.37,0.0,27284.45,0.0,29602.82,0.0397
DEBT-12963,CUST-12963,6436.77,0.0,0.0,28748.41,0.0,35185.18,0.0513
DEBT-12964,CUST-12964,2255.07,0.0,0.0,0.0,0.0,2255.07,0.0025
DEBT-12965,CUST-12965,2239.93,0.0,0.0,33031.57,196149.9,231421.4,0.4266
DEBT-12966,CUST-12966,2093.38,0.0,0.0,0.0,0.0,2093.38,0.0059
DEBT-12967,CUST-12967,0.0,0.0,0.0,13609.54,0.0,13609.54,0.0406
DEBT-12968,CUST-12968,11535.95,0.0,0.0,0.0,0.0,11535.95,0.0194
DEBT-12969,CUST-12969,3913.25,0.0,0.0,0.0,0.0,3913.25,0.0075
DEBT-12970,CUST-12970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-12971,CUST-12971,2422.8,0.0,0.0,0.0,0.0,2422.8,0.0034
DEBT-12972,CUST-12972,793.03,17998.41,0.0,0.0,0.0,18791.44,0.0397
DEBT-12973,CUST-12973,7773.22,0.0,0.0,0.0,416850.59,424623.81,0.8952
DEBT-12974,CUST-12974,0.0,0.0,0.0,18254.48,266075.48,284329.96,0.4687
DEBT-12975,CUST-12975,7744.55,0.0,27498.37,0.0,0.0,35242.92,0.0743
DEBT-12976,CUST-12976,11229.39,0.0,0.0,0.0,0.0,11229.39,0.0135
DEBT-12977,CUST-12977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-12978,CUST-12978,6632.0,0.0,0.0,0.0,0.0,6632.0,0.0219
DEBT-12979,CUST-12979,1177.44,17240.89,0.0,0.0,0.0,18418.33,0.205
DEBT-12980,CUST-12980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-12981,CUST-12981,7263.78,7561.74,0.0,0.0,404826.8,419652.32,0.6855
DEBT-12982,CUST-12982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-12983,CUST-12983,162.09,18659.68,0.0,0.0,0.0,18821.77,0.1018
DEBT-12984,CUST-12984,4880.18,0.0,0.0,33651.41,0.0,38531.59,0.1558
DEBT-12985,CUST-12985,4725.8,0.0,0.0,23418.07,0.0,28143.87,0.0374
DEBT-12986,CUST-12986,0.0,0.0,0.0,32240.93,0.0,32240.93,0.0535
DEBT-12987,CUST-12987,9938.46,0.0,0.0,18100.14,0.0,28038.6,0.0466
DEBT-12988,CUST-12988,0.0,0.0,0.0,8820.87,0.0,8820.87,0.0183
DEBT-12989,CUST-12989,11054.61,0.0,0.0,23466.46,0.0,34521.07,0.0551
DEBT-12990,CUST-12990,22915.04,0.0,0.0,0.0,350365.1,373280.14,0.3132
DEBT-12991,CUST-12991,7267.8,0.0,0.0,24936.82,0.0,32204.62,0.0683
DEBT-12992,CUST-12992,0.0,16384.01,0.0,0.0,0.0,16384.01,0.0178
DEBT-12993,CUST-12993,0.0,0.0,0.0,15591.49,0.0,15591.49,0.0423
DEBT-12994,CUST-12994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-12995,CUST-12995,1068.06,0.0,0.0,0.0,0.0,1068.06,0.0065
DEBT-12996,CUST-12996,2789.29,0.0,0.0,0.0,291379.98,294169.27,0.4561
DEBT-12997,CUST-12997,4007.7,0.0,0.0,34010.66,444100.56,482118.92,1.5717
DEBT-12998,CUST-12998,1578.48,0.0,9843.92,25013.21,0.0,36435.61,0.4776
DEBT-12999,CUST-12999,0.0,0.0,8478.22,32740.65,0.0,41218.87,0.0865
DEBT-13000,CUST-13000,0.0,0.0,0.0,32445.88,174635.08,207080.96,0.4637
DEBT-13001,CUST-13001,1999.78,24997.05,0.0,10683.64,211870.23,249550.7,0.6057
DEBT-13002,CUST-13002,7190.17,0.0,0.0,0.0,0.0,7190.17,0.0112
DEBT-13003,CUST-13003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13004,CUST-13004,2588.25,19771.57,44913.28,0.0,0.0,67273.1,0.5032
DEBT-13005,CUST-13005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13006,CUST-13006,3774.92,0.0,0.0,0.0,0.0,3774.92,0.0125
DEBT-13007,CUST-13007,0.0,0.0,0.0,29312.85,0.0,29312.85,0.0883
DEBT-13008,CUST-13008,2176.31,0.0,0.0,0.0,0.0,2176.31,0.0144
DEBT-13009,CUST-13009,0.0,0.0,0.0,6908.63,0.0,6908.63,0.0214
DEBT-13010,CUST-13010,7598.97,3322.55,0.0,9762.48,0.0,20684.0,0.0473
DEBT-13011,CUST-13011,1300.08,0.0,0.0,8525.31,141462.24,151287.63,0.1756
DEBT-13012,CUST-13012,9270.34,0.0,0.0,16359.71,365788.48,391418.53,0.582
DEBT-13013,CUST-13013,0.0,14611.11,0.0,29267.29,0.0,43878.4,0.2426
DEBT-13014,CUST-13014,0.0,8352.35,0.0,29725.81,0.0,38078.16,0.0619
DEBT-13015,CUST-13015,0.0,0.0,0.0,14911.35,0.0,14911.35,0.0625
DEBT-13016,CUST-13016,5205.55,0.0,0.0,0.0,0.0,5205.55,0.0167
DEBT-13017,CUST-13017,1364.45,0.0,0.0,0.0,404216.59,405581.04,0.6055
DEBT-13018,CUST-13018,6418.05,0.0,0.0,5957.55,194911.09,207286.69,0.4155
DEBT-13019,CUST-13019,1514.2,0.0,0.0,0.0,0.0,1514.2,0.0175
DEBT-13020,CUST-13020,2062.36,0.0,0.0,0.0,0.0,2062.36,0.0045
DEBT-13021,CUST-13021,84.62,2760.1,28508.23,0.0,0.0,31352.95,0.3138
DEBT-13022,CUST-13022,11832.89,0.0,0.0,0.0,0.0,11832.89,0.009
DEBT-13023,CUST-13023,2659.17,14040.93,0.0,7562.64,0.0,24262.74,0.0711
DEBT-13024,CUST-13024,7320.57,0.0,0.0,0.0,0.0,7320.57,0.0139
DEBT-13025,CUST-13025,6199.86,0.0,14688.71,24843.56,85467.77,131199.9,0.4011
DEBT-13026,CUST-13026,2075.38,0.0,0.0,18588.68,0.0,20664.06,0.0843
DEBT-13027,CUST-13027,2986.88,0.0,0.0,24917.12,0.0,27904.0,0.0572
DEBT-13028,CUST-13028,11037.48,0.0,0.0,7653.37,0.0,18690.85,0.0333
DEBT-13029,CUST-13029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13030,CUST-13030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13031,CUST-13031,0.0,0.0,0.0,16883.3,0.0,16883.3,0.0186
DEBT-13032,CUST-13032,0.0,0.0,0.0,8317.68,280230.28,288547.96,0.5169
DEBT-13033,CUST-13033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13034,CUST-13034,14200.91,8050.13,0.0,0.0,0.0,22251.04,0.0287
DEBT-13035,CUST-13035,3266.38,0.0,0.0,0.0,0.0,3266.38,0.0101
DEBT-13036,CUST-13036,0.0,15611.19,0.0,0.0,0.0,15611.19,0.0658
DEBT-13037,CUST-13037,343.06,0.0,0.0,6017.29,0.0,6360.35,0.0136
DEBT-13038,CUST-13038,2593.79,0.0,0.0,0.0,0.0,2593.79,0.0056
DEBT-13039,CUST-13039,6835.11,0.0,0.0,0.0,0.0,6835.11,0.0124
DEBT-13040,CUST-13040,0.0,0.0,0.0,0.0,219184.02,219184.02,0.2366
DEBT-13041,CUST-13041,0.0,0.0,0.0,20260.61,0.0,20260.61,0.0712
DEBT-13042,CUST-13042,2857.94,0.0,0.0,0.0,0.0,2857.94,0.0054
DEBT-13043,CUST-13043,4412.41,0.0,0.0,12303.8,0.0,16716.21,0.0604
DEBT-13044,CUST-13044,7758.69,0.0,0.0,26447.96,0.0,34206.65,0.0887
DEBT-13045,CUST-13045,3792.54,0.0,0.0,0.0,0.0,3792.54,0.013
DEBT-13046,CUST-13046,258.33,2807.9,0.0,23760.45,84801.8,111628.48,0.3365
DEBT-13047,CUST-13047,4940.69,20034.95,0.0,0.0,0.0,24975.64,0.0445
DEBT-13048,CUST-13048,2747.22,0.0,0.0,0.0,0.0,2747.22,0.0067
DEBT-13049,CUST-13049,11785.83,0.0,0.0,0.0,0.0,11785.83,0.0228
DEBT-13050,CUST-13050,10278.34,0.0,0.0,14555.31,123950.17,148783.82,0.1719
DEBT-13051,CUST-13051,0.0,0.0,0.0,6590.19,0.0,6590.19,0.0215
DEBT-13052,CUST-13052,10010.16,0.0,0.0,12179.11,0.0,22189.27,0.0447
DEBT-13053,CUST-13053,5495.4,21647.24,0.0,14569.59,410685.99,452398.22,1.4417
DEBT-13054,CUST-13054,1165.56,0.0,0.0,21406.69,277356.72,299928.97,0.4307
DEBT-13055,CUST-13055,0.0,0.0,0.0,27273.04,110530.16,137803.2,0.188
DEBT-13056,CUST-13056,17859.61,0.0,0.0,30393.61,83677.71,131930.93,0.1624
DEBT-13057,CUST-13057,8846.75,0.0,0.0,0.0,0.0,8846.75,0.0175
DEBT-13058,CUST-13058,13310.6,0.0,0.0,28460.59,0.0,41771.19,0.0558
DEBT-13059,CUST-13059,0.0,0.0,0.0,33758.36,0.0,33758.36,0.1096
DEBT-13060,CUST-13060,1562.86,0.0,0.0,13166.55,373766.62,388496.03,1.2986
DEBT-13061,CUST-13061,8190.5,0.0,0.0,0.0,143117.49,151307.99,0.3656
DEBT-13062,CUST-13062,149.65,0.0,0.0,0.0,0.0,149.65,0.0011
DEBT-13063,CUST-13063,396.03,0.0,24673.81,0.0,0.0,25069.84,0.0867
DEBT-13064,CUST-13064,5794.45,2457.48,0.0,17714.92,0.0,25966.85,0.0521
DEBT-13065,CUST-13065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13066,CUST-13066,7720.28,10102.19,0.0,0.0,0.0,17822.47,0.0254
DEBT-13067,CUST-13067,3761.1,0.0,8772.8,0.0,0.0,12533.9,0.0174
DEBT-13068,CUST-13068,5971.16,0.0,0.0,0.0,0.0,5971.16,0.0066
DEBT-13069,CUST-13069,0.0,0.0,0.0,32469.23,386588.15,419057.38,1.1196
DEBT-13070,CUST-13070,3602.9,0.0,0.0,0.0,0.0,3602.9,0.0127
DEBT-13071,CUST-13071,559.49,0.0,0.0,32963.43,0.0,33522.92,0.1699
DEBT-13072,CUST-13072,2950.73,0.0,0.0,10846.01,0.0,13796.74,0.0225
DEBT-13073,CUST-13073,5240.78,0.0,0.0,6348.78,0.0,11589.56,0.0156
DEBT-13074,CUST-13074,0.0,0.0,33036.62,0.0,0.0,33036.62,0.0565
DEBT-13075,CUST-13075,13247.45,0.0,0.0,0.0,0.0,13247.45,0.0211
DEBT-13076,CUST-13076,10007.56,0.0,0.0,10283.08,0.0,20290.64,0.0274
DEBT-13077,CUST-13077,1599.65,0.0,0.0,0.0,0.0,1599.65,0.0042
DEBT-13078,CUST-13078,4133.32,0.0,0.0,19093.83,439295.66,462522.81,1.1356
DEBT-13079,CUST-13079,2267.23,0.0,0.0,26001.5,169714.31,197983.04,0.4295
DEBT-13080,CUST-13080,8322.05,0.0,0.0,0.0,136958.86,145280.91,0.2825
DEBT-13081,CUST-13081,5265.52,10218.84,0.0,0.0,0.0,15484.36,0.0625
DEBT-13082,CUST-13082,0.0,12990.61,0.0,0.0,0.0,12990.61,0.015
DEBT-13083,CUST-13083,1606.43,0.0,0.0,30564.9,0.0,32171.33,0.2505
DEBT-13084,CUST-13084,4691.45,0.0,0.0,0.0,0.0,4691.45,0.0149
DEBT-13085,CUST-13085,2828.8,0.0,0.0,0.0,0.0,2828.8,0.0067
DEBT-13086,CUST-13086,0.0,0.0,0.0,11106.12,0.0,11106.12,0.1117
DEBT-13087,CUST-13087,7863.13,0.0,0.0,29508.19,149243.98,186615.3,0.5015
DEBT-13088,CUST-13088,7385.92,0.0,0.0,0.0,0.0,7385.92,0.0117
DEBT-13089,CUST-13089,5248.39,0.0,43670.38,25513.14,441548.45,515980.36,1.1331
DEBT-13090,CUST-13090,976.51,0.0,0.0,0.0,0.0,976.51,0.002
DEBT-13091,CUST-13091,7099.26,0.0,0.0,27842.12,192187.84,227129.22,0.5199
DEBT-13092,CUST-13092,0.0,13016.53,0.0,0.0,0.0,13016.53,0.019
DEBT-13093,CUST-13093,0.0,3401.24,0.0,0.0,0.0,3401.24,0.0089
DEBT-13094,CUST-13094,1239.96,0.0,0.0,0.0,0.0,1239.96,0.0017
DEBT-13095,CUST-13095,6483.77,0.0,0.0,0.0,168766.71,175250.48,0.2079
DEBT-13096,CUST-13096,2887.79,0.0,0.0,0.0,435116.32,438004.11,0.8471
DEBT-13097,CUST-13097,2906.29,0.0,0.0,0.0,0.0,2906.29,0.0061
DEBT-13098,CUST-13098,808.0,0.0,0.0,0.0,0.0,808.0,0.0145
DEBT-13099,CUST-13099,9141.53,0.0,0.0,0.0,0.0,9141.53,0.0135
DEBT-13100,CUST-13100,1369.49,0.0,0.0,0.0,0.0,1369.49,0.0032
DEBT-13101,CUST-13101,7483.15,0.0,0.0,23726.85,0.0,31210.0,0.0668
DEBT-13102,CUST-13102,3514.76,0.0,0.0,0.0,0.0,3514.76,0.0075
DEBT-13103,CUST-13103,3137.39,0.0,0.0,21968.19,0.0,25105.58,0.1049
DEBT-13104,CUST-13104,0.0,0.0,0.0,0.0,393258.2,393258.2,0.9462
DEBT-13105,CUST-13105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13106,CUST-13106,3503.66,0.0,0.0,17691.26,368932.71,390127.63,0.7496
DEBT-13107,CUST-13107,1101.32,0.0,0.0,0.0,0.0,1101.32,0.0043
DEBT-13108,CUST-13108,1627.38,4117.69,0.0,0.0,0.0,5745.07,0.0086
DEBT-13109,CUST-13109,2081.72,0.0,30953.47,0.0,0.0,33035.19,0.1529
DEBT-13110,CUST-13110,0.0,0.0,0.0,7412.48,303953.66,311366.14,0.4378
DEBT-13111,CUST-13111,7988.49,0.0,0.0,0.0,0.0,7988.49,0.0179
DEBT-13112,CUST-13112,0.0,7892.37,0.0,0.0,438444.5,446336.87,1.5089
DEBT-13113,CUST-13113,11676.6,0.0,0.0,0.0,0.0,11676.6,0.0186
DEBT-13114,CUST-13114,6086.12,0.0,0.0,0.0,0.0,6086.12,0.0109
DEBT-13115,CUST-13115,5937.94,0.0,0.0,20833.53,0.0,26771.47,0.0433
DEBT-13116,CUST-13116,8816.59,0.0,0.0,0.0,0.0,8816.59,0.0209
DEBT-13117,CUST-13117,0.0,0.0,0.0,0.0,390274.96,390274.96,1.2696
DEBT-13118,CUST-13118,11174.7,0.0,0.0,0.0,275917.64,287092.34,0.4812
DEBT-13119,CUST-13119,5075.59,0.0,0.0,21788.16,0.0,26863.75,0.0706
DEBT-13120,CUST-13120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13121,CUST-13121,14995.05,12349.66,25575.01,23106.31,0.0,76026.03,0.0936
DEBT-13122,CUST-13122,10233.16,0.0,0.0,0.0,0.0,10233.16,0.0132
DEBT-13123,CUST-13123,1253.71,13979.2,0.0,15080.25,0.0,30313.16,0.2374
DEBT-13124,CUST-13124,5762.62,0.0,0.0,0.0,403279.83,409042.45,1.3868
DEBT-13125,CUST-13125,16149.14,0.0,0.0,0.0,0.0,16149.14,0.0195
DEBT-13126,CUST-13126,214.7,0.0,0.0,0.0,0.0,214.7,0.0042
DEBT-13127,CUST-13127,1112.3,18373.37,0.0,11856.22,130370.04,161711.93,0.2848
DEBT-13128,CUST-13128,1525.2,0.0,0.0,14059.92,0.0,15585.12,0.0176
DEBT-13129,CUST-13129,4066.57,0.0,0.0,0.0,0.0,4066.57,0.0083
DEBT-13130,CUST-13130,0.0,0.0,37525.57,0.0,436648.32,474173.89,1.1886
DEBT-13131,CUST-13131,1967.88,0.0,35908.14,0.0,336686.31,374562.33,0.3728
DEBT-13132,CUST-13132,0.0,0.0,9674.49,29472.05,0.0,39146.54,0.0574
DEBT-13133,CUST-13133,3143.55,0.0,7320.77,0.0,0.0,10464.32,0.0197
DEBT-13134,CUST-13134,1719.03,2011.35,0.0,0.0,371500.21,375230.59,0.483
DEBT-13135,CUST-13135,19251.0,7787.25,0.0,0.0,0.0,27038.25,0.023
DEBT-13136,CUST-13136,0.0,0.0,0.0,32729.49,129712.7,162442.19,0.2805
DEBT-13137,CUST-13137,14453.47,0.0,0.0,0.0,0.0,14453.47,0.0215
DEBT-13138,CUST-13138,846.4,0.0,0.0,0.0,0.0,846.4,0.0025
DEBT-13139,CUST-13139,1563.15,0.0,0.0,0.0,0.0,1563.15,0.0057
DEBT-13140,CUST-13140,3274.1,23173.32,0.0,0.0,0.0,26447.42,0.105
DEBT-13141,CUST-13141,5878.13,0.0,0.0,14082.12,0.0,19960.25,0.0741
DEBT-13142,CUST-13142,1153.35,19541.01,0.0,7789.24,0.0,28483.6,0.1016
DEBT-13143,CUST-13143,0.0,0.0,0.0,0.0,383922.52,383922.52,0.6584
DEBT-13144,CUST-13144,0.0,0.0,0.0,14425.15,0.0,14425.15,0.0468
DEBT-13145,CUST-13145,842.97,0.0,0.0,0.0,0.0,842.97,0.0067
DEBT-13146,CUST-13146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13147,CUST-13147,3084.18,0.0,0.0,0.0,0.0,3084.18,0.006
DEBT-13148,CUST-13148,8360.94,17249.7,0.0,0.0,154017.43,179628.07,0.4581
DEBT-13149,CUST-13149,7991.04,21135.89,0.0,0.0,0.0,29126.93,0.0696
DEBT-13150,CUST-13150,10407.02,0.0,0.0,0.0,0.0,10407.02,0.02
DEBT-13151,CUST-13151,3995.17,0.0,0.0,0.0,0.0,3995.17,0.0087
DEBT-13152,CUST-13152,14237.28,0.0,0.0,24651.23,148562.5,187451.01,0.2631
DEBT-13153,CUST-13153,3771.51,3580.67,0.0,22679.98,0.0,30032.16,0.0886
DEBT-13154,CUST-13154,0.0,3086.15,0.0,9375.91,0.0,12462.06,0.0281
DEBT-13155,CUST-13155,7160.09,0.0,0.0,0.0,0.0,7160.09,0.0142
DEBT-13156,CUST-13156,0.0,22110.74,0.0,0.0,0.0,22110.74,0.0252
DEBT-13157,CUST-13157,984.75,0.0,0.0,0.0,0.0,984.75,0.0052
DEBT-13158,CUST-13158,3325.01,0.0,40038.76,0.0,0.0,43363.77,0.08
DEBT-13159,CUST-13159,12106.7,0.0,0.0,0.0,258814.6,270921.3,0.4336
DEBT-13160,CUST-13160,5378.87,0.0,0.0,0.0,0.0,5378.87,0.0153
DEBT-13161,CUST-13161,4080.71,0.0,0.0,0.0,0.0,4080.71,0.012
DEBT-13162,CUST-13162,2508.03,0.0,0.0,12529.13,0.0,15037.16,0.0483
DEBT-13163,CUST-13163,7011.64,19057.93,0.0,25900.06,0.0,51969.63,0.1528
DEBT-13164,CUST-13164,1645.7,0.0,0.0,17098.2,0.0,18743.9,0.0679
DEBT-13165,CUST-13165,1068.63,21213.31,0.0,0.0,0.0,22281.94,0.0914
DEBT-13166,CUST-13166,3964.08,0.0,0.0,26159.85,0.0,30123.93,0.0688
DEBT-13167,CUST-13167,7588.87,0.0,0.0,0.0,183143.83,190732.7,0.3308
DEBT-13168,CUST-13168,4872.89,0.0,0.0,0.0,0.0,4872.89,0.0226
DEBT-13169,CUST-13169,3777.26,6737.65,0.0,0.0,0.0,10514.91,0.0168
DEBT-13170,CUST-13170,0.0,19033.33,0.0,5492.98,0.0,24526.31,0.0373
DEBT-13171,CUST-13171,2664.39,0.0,0.0,0.0,0.0,2664.39,0.0074
DEBT-13172,CUST-13172,3970.45,0.0,0.0,28563.66,0.0,32534.11,0.1661
DEBT-13173,CUST-13173,0.0,8606.86,19272.28,0.0,0.0,27879.14,0.1259
DEBT-13174,CUST-13174,7971.12,0.0,36432.77,0.0,375714.16,420118.05,1.0545
DEBT-13175,CUST-13175,1177.77,0.0,0.0,0.0,0.0,1177.77,0.0168
DEBT-13176,CUST-13176,0.0,8283.48,40210.77,0.0,0.0,48494.25,0.111
DEBT-13177,CUST-13177,11381.96,0.0,0.0,0.0,324709.66,336091.62,0.6353
DEBT-13178,CUST-13178,1872.37,0.0,0.0,0.0,0.0,1872.37,0.0105
DEBT-13179,CUST-13179,10538.19,24763.76,0.0,0.0,287742.75,323044.7,0.2192
DEBT-13180,CUST-13180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13181,CUST-13181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13182,CUST-13182,9242.8,0.0,0.0,0.0,297272.19,306514.99,0.6021
DEBT-13183,CUST-13183,611.65,0.0,0.0,13023.31,0.0,13634.96,0.1002
DEBT-13184,CUST-13184,12987.14,2642.31,0.0,6130.74,0.0,21760.19,0.0319
DEBT-13185,CUST-13185,7478.53,0.0,0.0,0.0,103908.02,111386.55,0.2277
DEBT-13186,CUST-13186,7733.0,4619.59,0.0,0.0,134515.22,146867.81,0.3332
DEBT-13187,CUST-13187,4569.38,0.0,0.0,12181.35,0.0,16750.73,0.0393
DEBT-13188,CUST-13188,533.72,0.0,0.0,0.0,0.0,533.72,0.0012
DEBT-13189,CUST-13189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13190,CUST-13190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13191,CUST-13191,4083.01,4158.45,0.0,12717.93,0.0,20959.39,0.0697
DEBT-13192,CUST-13192,5713.58,0.0,0.0,20411.43,0.0,26125.01,0.0365
DEBT-13193,CUST-13193,0.0,0.0,0.0,10075.61,173286.49,183362.1,0.1763
DEBT-13194,CUST-13194,8459.61,11228.78,0.0,0.0,0.0,19688.39,0.0267
DEBT-13195,CUST-13195,2080.73,0.0,6017.86,22126.83,0.0,30225.42,0.0557
DEBT-13196,CUST-13196,3453.93,0.0,0.0,12591.09,0.0,16045.02,0.0876
DEBT-13197,CUST-13197,0.0,0.0,0.0,15241.68,0.0,15241.68,0.0419
DEBT-13198,CUST-13198,1174.47,0.0,0.0,0.0,0.0,1174.47,0.0029
DEBT-13199,CUST-13199,5317.8,0.0,0.0,0.0,0.0,5317.8,0.0106
DEBT-13200,CUST-13200,20665.52,0.0,0.0,0.0,0.0,20665.52,0.0166
DEBT-13201,CUST-13201,0.0,10235.47,0.0,0.0,0.0,10235.47,0.0156
DEBT-13202,CUST-13202,564.79,0.0,0.0,0.0,323779.63,324344.42,1.3134
DEBT-13203,CUST-13203,6085.99,0.0,0.0,0.0,0.0,6085.99,0.0124
DEBT-13204,CUST-13204,1271.01,17609.71,0.0,0.0,0.0,18880.72,0.0546
DEBT-13205,CUST-13205,1221.04,0.0,0.0,0.0,0.0,1221.04,0.0175
DEBT-13206,CUST-13206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13207,CUST-13207,144.6,22108.5,0.0,0.0,0.0,22253.1,0.4417
DEBT-13208,CUST-13208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13209,CUST-13209,7652.29,0.0,0.0,0.0,0.0,7652.29,0.0224
DEBT-13210,CUST-13210,4564.39,0.0,0.0,0.0,0.0,4564.39,0.005
DEBT-13211,CUST-13211,0.0,0.0,0.0,0.0,289386.12,289386.12,0.7016
DEBT-13212,CUST-13212,1380.8,3229.88,0.0,0.0,0.0,4610.68,0.0108
DEBT-13213,CUST-13213,7362.52,0.0,0.0,0.0,0.0,7362.52,0.019
DEBT-13214,CUST-13214,3630.65,0.0,0.0,0.0,0.0,3630.65,0.0153
DEBT-13215,CUST-13215,21501.0,0.0,0.0,11162.37,0.0,32663.37,0.0289
DEBT-13216,CUST-13216,1207.45,9663.28,0.0,0.0,217108.47,227979.2,0.4394
DEBT-13217,CUST-13217,0.0,18379.25,0.0,0.0,369279.17,387658.42,0.4071
DEBT-13218,CUST-13218,1533.87,18941.32,0.0,30032.07,134185.13,184692.39,0.6299
DEBT-13219,CUST-13219,7346.33,0.0,0.0,0.0,0.0,7346.33,0.0228
DEBT-13220,CUST-13220,7151.85,0.0,0.0,26482.5,0.0,33634.35,0.0884
DEBT-13221,CUST-13221,11400.5,0.0,0.0,5595.99,0.0,16996.49,0.0293
DEBT-13222,CUST-13222,1261.07,0.0,0.0,0.0,0.0,1261.07,0.0032
DEBT-13223,CUST-13223,4232.35,15863.51,0.0,0.0,0.0,20095.86,0.0238
DEBT-13224,CUST-13224,5430.15,0.0,29261.8,0.0,0.0,34691.95,0.0552
DEBT-13225,CUST-13225,3067.14,0.0,0.0,0.0,0.0,3067.14,0.0096
DEBT-13226,CUST-13226,7677.69,16343.69,0.0,0.0,0.0,24021.38,0.0486
DEBT-13227,CUST-13227,0.0,0.0,0.0,26602.27,0.0,26602.27,0.0873
DEBT-13228,CUST-13228,2016.87,0.0,0.0,25100.08,0.0,27116.95,0.0934
DEBT-13229,CUST-13229,2120.91,0.0,0.0,0.0,196322.44,198443.35,0.58
DEBT-13230,CUST-13230,9480.64,20044.62,0.0,0.0,0.0,29525.26,0.0656
DEBT-13231,CUST-13231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13232,CUST-13232,4499.25,0.0,0.0,0.0,0.0,4499.25,0.0123
DEBT-13233,CUST-13233,1339.57,0.0,0.0,0.0,0.0,1339.57,0.0046
DEBT-13234,CUST-13234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13235,CUST-13235,11225.41,0.0,0.0,0.0,192331.66,203557.07,0.3727
DEBT-13236,CUST-13236,4327.27,17660.5,0.0,0.0,0.0,21987.77,0.0674
DEBT-13237,CUST-13237,10852.63,1676.92,42754.39,0.0,0.0,55283.94,0.0892
DEBT-13238,CUST-13238,8866.83,2159.01,0.0,0.0,0.0,11025.84,0.0182
DEBT-13239,CUST-13239,560.79,15799.48,0.0,0.0,0.0,16360.27,0.1671
DEBT-13240,CUST-13240,593.92,0.0,0.0,0.0,0.0,593.92,0.002
DEBT-13241,CUST-13241,447.81,0.0,0.0,0.0,0.0,447.81,0.0016
DEBT-13242,CUST-13242,847.62,0.0,0.0,0.0,0.0,847.62,0.0038
DEBT-13243,CUST-13243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-13244,CUST-13244,8202.7,0.0,0.0,7034.44,0.0,15237.14,0.0352
DEBT-13245,CUST-13245,2999.96,0.0,0.0,0.0,0.0,2999.96,0.0057
DEBT-13246,CUST-13246,0.0,22225.67,29154.59,0.0,0.0,51380.26,0.1158
DEBT-13247,CUST-13247,3946.0,0.0,0.0,0.0,94353.0,98299.0,0.157
DEBT-13248,CUST-13248,9121.59,0.0,0.0,0.0,0.0,9121.59,0.0174
DEBT-13249,CUST-13249,1555.93,15576.26,0.0,0.0,0.0,17132.19,0.0651
DEBT-13250,CUST-13250,0.0,0.0,14966.44,15055.42,0.0,30021.86,0.0363
DEBT-13251,CUST-13251,5981.87,0.0,0.0,7754.17,359770.37,373506.41,0.7237
DEBT-13252,CUST-13252,7751.24,0.0,0.0,0.0,0.0,7751.24,0.013
DEBT-13253,CUST-13253,13715.63,0.0,0.0,19071.45,206567.64,239354.72,0.3851
DEBT-13254,CUST-13254,1474.66,0.0,0.0,21876.46,0.0,23351.12,0.27
DEBT-13255,CUST-13255,1197.15,0.0,0.0,0.0,0.0,1197.15,0.0148
DEBT-13256,CUST-13256,4146.27,0.0,0.0,0.0,0.0,4146.27,0.0082
DEBT-13257,CUST-13257,5135.69,0.0,0.0,0.0,0.0,5135.69,0.0067
DEBT-13258,CUST-13258,1710.86,11268.43,0.0,0.0,0.0,12979.29,0.0258
DEBT-13259,CUST-13259,0.0,0.0,0.0,33067.7,0.0,33067.7,0.0832
DEBT-13260,CUST-13260,4534.72,0.0,0.0,14105.93,0.0,18640.65,0.0413
DEBT-13261,CUST-13261,6221.5,0.0,0.0,28864.29,0.0,35085.79,0.1064
