customer_id,recency_days,frequency,monetary_value,r_score,f_score,m_score,rfm_score_code,rfm_composite_score,rfm_segment
CUST-11389,62,7,2258.71,4,5,4,454,4.33,Champions
CUST-05168,62,7,2891.74,4,5,4,454,4.33,Champions
CUST-02186,62,7,3665.25,4,5,5,455,4.67,Champions
CUST-14072,62,8,2176.01,4,5,4,454,4.33,Champions
CUST-07134,62,8,3850.81,4,5,5,455,4.67,Champions
CUST-12274,62,8,4234.16,4,5,5,455,4.67,Champions
CUST-09004,62,8,4588.22,4,5,5,455,4.67,Champions
CUST-02967,62,9,1872.53,4,5,3,453,4.0,Loyal Customers
CUST-01524,62,9,2607.51,4,5,4,454,4.33,Champions
CUST-03564,62,9,2688.47,4,5,4,454,4.33,Champions
CUST-03673,62,9,7417.31,4,5,5,455,4.67,Champions
CUST-06937,61,3,241.02,4,1,1,411,2.0,New Customers
CUST-14765,61,3,382.07,4,1,1,411,2.0,New Customers
CUST-04941,61,3,2212.31,4,2,4,424,3.33,New Customers
CUST-08720,61,4,136.87,4,2,1,421,2.33,New Customers
CUST-01482,61,4,549.09,4,2,1,421,2.33,New Customers
CUST-03029,61,4,833.65,4,2,2,422,2.67,New Customers
CUST-02064,61,4,1860.4,4,2,3,423,3.0,New Customers
CUST-07837,61,4,3828.21,4,3,5,435,4.0,Potential Loyalists
CUST-07726,61,5,1303.45,4,3,2,432,3.0,Potential Loyalists
CUST-00329,61,5,1996.87,4,3,3,433,3.33,Potential Loyalists
CUST-13570,61,5,2345.62,4,3,4,434,3.67,Potential Loyalists
CUST-05225,61,5,3451.33,4,3,5,435,4.0,Potential Loyalists
CUST-00144,61,5,3870.68,4,4,5,445,4.33,Champions
CUST-05955,61,6,734.81,4,4,1,441,3.0,Potential Loyalists
CUST-11176,61,6,1314.82,4,4,2,442,3.33,Potential Loyalists
CUST-05553,61,6,1338.7,4,4,2,442,3.33,Potential Loyalists
CUST-05317,61,6,1339.78,4,4,2,442,3.33,Potential Loyalists
CUST-07892,61,6,1472.76,4,4,3,443,3.67,Loyal Customers
CUST-08545,61,6,1521.16,4,4,3,443,3.67,Loyal Customers
CUST-13438,61,6,1860.4,4,4,3,443,3.67,Loyal Customers
CUST-08154,61,6,2191.08,4,4,4,444,4.0,Champions
CUST-04026,61,6,3251.34,4,4,5,445,4.33,Champions
CUST-07652,61,6,4005.38,4,4,5,445,4.33,Champions
CUST-07336,61,6,4311.65,4,4,5,445,4.33,Champions
CUST-05506,61,6,4459.41,4,4,5,445,4.33,Champions
CUST-01367,61,7,539.27,4,4,1,441,3.0,Potential Loyalists
CUST-08137,61,7,1668.7,4,4,3,443,3.67,Loyal Customers
CUST-14981,61,7,1843.68,4,4,3,443,3.67,Loyal Customers
CUST-01883,61,7,2157.54,4,5,4,454,4.33,Champions
CUST-04478,61,7,2168.17,4,5,4,454,4.33,Champions
CUST-11472,61,7,2467.1,4,5,4,454,4.33,Champions
CUST-10497,61,7,3422.93,4,5,5,455,4.67,Champions
CUST-12572,61,7,4292.96,4,5,5,455,4.67,Champions
CUST-14565,61,8,1617.91,4,5,3,453,4.0,Loyal Customers
CUST-13678,61,8,3295.9,4,5,5,455,4.67,Champions
CUST-10042,61,8,3378.97,4,5,5,455,4.67,Champions
CUST-02233,61,8,3384.04,4,5,5,455,4.67,Champions
CUST-00466,61,8,3758.47,4,5,5,455,4.67,Champions
CUST-03336,61,8,3901.99,4,5,5,455,4.67,Champions
CUST-02929,61,8,4766.1,4,5,5,455,4.67,Champions
CUST-14874,61,9,2180.88,4,5,4,454,4.33,Champions
CUST-04288,61,9,3837.2,4,5,5,455,4.67,Champions
CUST-01242,61,9,6787.63,4,5,5,455,4.67,Champions
CUST-00074,61,10,2412.69,4,5,4,454,4.33,Champions
CUST-04716,60,2,476.04,4,1,1,411,2.0,New Customers
CUST-06449,60,2,1194.17,4,1,2,412,2.33,New Customers
CUST-10737,60,3,2019.02,4,2,3,423,3.0,New Customers
CUST-07074,60,3,2675.13,4,2,4,424,3.33,New Customers
CUST-07680,60,4,501.29,4,2,1,421,2.33,New Customers
CUST-13751,60,4,637.74,4,2,1,421,2.33,New Customers
CUST-12290,60,4,703.81,4,2,1,421,2.33,New Customers
CUST-01442,60,4,750.83,4,2,1,421,2.33,New Customers
CUST-13831,60,4,1086.42,4,2,2,422,2.67,New Customers
CUST-00658,60,4,1142.61,4,2,2,422,2.67,New Customers
CUST-04948,60,4,1169.3,4,2,2,422,2.67,New Customers
CUST-05439,60,4,1491.25,4,2,3,423,3.0,New Customers
CUST-10965,60,4,1645.93,4,2,3,423,3.0,New Customers
CUST-03744,60,4,1737.08,4,2,3,423,3.0,New Customers
CUST-08696,60,4,2014.11,4,2,3,423,3.0,New Customers
CUST-10147,60,4,2460.17,4,3,4,434,3.67,Potential Loyalists
CUST-05412,60,4,2862.65,4,3,4,434,3.67,Potential Loyalists
CUST-04944,60,4,2988.91,4,3,4,434,3.67,Potential Loyalists
CUST-12408,60,5,283.76,4,3,1,431,2.67,Potential Loyalists
CUST-13480,60,5,898.58,4,3,2,432,3.0,Potential Loyalists
CUST-01646,60,5,941.02,4,3,2,432,3.0,Potential Loyalists
CUST-00804,60,5,1087.87,4,3,2,432,3.0,Potential Loyalists
CUST-06565,60,5,1117.69,4,3,2,432,3.0,Potential Loyalists
CUST-02858,60,5,1525.89,4,3,3,433,3.33,Potential Loyalists
CUST-09413,60,5,1580.05,4,3,3,433,3.33,Potential Loyalists
CUST-02878,60,5,1654.99,4,3,3,433,3.33,Potential Loyalists
CUST-01670,60,5,2008.58,4,3,3,433,3.33,Potential Loyalists
CUST-10094,60,5,2298.06,4,3,4,434,3.67,Potential Loyalists
CUST-01716,60,5,2394.35,4,3,4,434,3.67,Potential Loyalists
CUST-02240,60,5,2564.28,4,3,4,434,3.67,Potential Loyalists
CUST-11385,60,5,3018.91,4,3,5,435,4.0,Potential Loyalists
CUST-05988,60,6,879.8,4,4,2,442,3.33,Potential Loyalists
CUST-06845,60,6,943.04,4,4,2,442,3.33,Potential Loyalists
CUST-01194,60,6,1131.2,4,4,2,442,3.33,Potential Loyalists
CUST-05867,60,6,1207.71,4,4,2,442,3.33,Potential Loyalists
CUST-13398,60,6,1726.09,4,4,3,443,3.67,Loyal Customers
CUST-13187,60,6,1835.8,4,4,3,443,3.67,Loyal Customers
CUST-00713,60,6,2329.25,4,4,4,444,4.0,Champions
CUST-10283,60,7,912.32,4,4,2,442,3.33,Potential Loyalists
CUST-14418,60,7,945.07,4,4,2,442,3.33,Potential Loyalists
CUST-12422,60,7,2549.19,4,5,4,454,4.33,Champions
CUST-06073,60,7,2607.72,4,5,4,454,4.33,Champions
CUST-13621,60,7,3135.3,4,5,5,455,4.67,Champions
CUST-09209,60,7,3619.48,4,5,5,455,4.67,Champions
CUST-08034,60,8,3135.18,4,5,5,455,4.67,Champions
CUST-11851,60,8,3190.18,4,5,5,455,4.67,Champions
CUST-13647,60,8,3380.81,4,5,5,455,4.67,Champions
CUST-07842,60,8,3513.98,4,5,5,455,4.67,Champions
CUST-11302,60,8,3704.7,4,5,5,455,4.67,Champions
CUST-10288,60,9,2982.82,4,5,4,454,4.33,Champions
CUST-09785,60,10,4453.24,4,5,5,455,4.67,Champions
CUST-12339,60,11,2915.01,4,5,4,454,4.33,Champions
CUST-08943,60,11,3439.3,4,5,5,455,4.67,Champions
CUST-12078,59,2,86.54,4,1,1,411,2.0,New Customers
CUST-08258,59,3,332.09,4,1,1,411,2.0,New Customers
CUST-07608,59,3,417.53,4,1,1,411,2.0,New Customers
CUST-08327,59,3,455.08,4,1,1,411,2.0,New Customers
CUST-10859,59,3,589.28,4,1,1,411,2.0,New Customers
CUST-13458,59,3,1221.03,4,2,2,422,2.67,New Customers
CUST-05522,59,3,1840.86,4,2,3,423,3.0,New Customers
CUST-06867,59,4,272.02,4,2,1,421,2.33,New Customers
CUST-03123,59,4,275.08,4,2,1,421,2.33,New Customers
CUST-10347,59,4,408.11,4,2,1,421,2.33,New Customers
CUST-02814,59,4,525.03,4,2,1,421,2.33,New Customers
CUST-05396,59,4,721.49,4,2,1,421,2.33,New Customers
CUST-01998,59,4,851.54,4,2,2,422,2.67,New Customers
CUST-00467,59,4,2004.25,4,2,3,423,3.0,New Customers
CUST-05059,59,4,2031.39,4,2,3,423,3.0,New Customers
CUST-12576,59,4,2714.07,4,3,4,434,3.67,Potential Loyalists
CUST-03289,59,4,4660.02,4,3,5,435,4.0,Potential Loyalists
CUST-10918,59,5,844.25,4,3,2,432,3.0,Potential Loyalists
CUST-06595,59,5,1069.41,4,3,2,432,3.0,Potential Loyalists
CUST-03171,59,5,1801.03,4,3,3,433,3.33,Potential Loyalists
CUST-10211,59,5,2054.97,4,3,3,433,3.33,Potential Loyalists
CUST-12787,59,5,2158.02,4,3,4,434,3.67,Potential Loyalists
CUST-06467,59,5,3408.94,4,3,5,435,4.0,Potential Loyalists
CUST-07922,59,6,914.49,4,4,2,442,3.33,Potential Loyalists
CUST-03257,59,6,1332.2,4,4,2,442,3.33,Potential Loyalists
CUST-00045,59,6,1772.33,4,4,3,443,3.67,Loyal Customers
CUST-13749,59,6,2367.49,4,4,4,444,4.0,Champions
CUST-09040,59,6,2388.98,4,4,4,444,4.0,Champions
CUST-00432,59,7,1465.13,4,4,3,443,3.67,Loyal Customers
CUST-13609,59,7,1510.4,4,4,3,443,3.67,Loyal Customers
CUST-00323,59,7,1602.0,4,4,3,443,3.67,Loyal Customers
CUST-05402,59,7,1736.49,4,4,3,443,3.67,Loyal Customers
CUST-02674,59,7,1909.23,4,4,3,443,3.67,Loyal Customers
CUST-11881,59,7,2325.98,4,5,4,454,4.33,Champions
CUST-05562,59,7,2380.18,4,5,4,454,4.33,Champions
CUST-10232,59,7,2827.75,4,5,4,454,4.33,Champions
CUST-00528,59,7,3241.18,4,5,5,455,4.67,Champions
CUST-09039,59,8,1641.31,4,5,3,453,4.0,Loyal Customers
CUST-12060,59,8,2300.09,4,5,4,454,4.33,Champions
CUST-14763,59,8,2720.03,4,5,4,454,4.33,Champions
CUST-11525,59,8,3195.1,4,5,5,455,4.67,Champions
CUST-11407,59,10,3153.88,4,5,5,455,4.67,Champions
CUST-13350,59,11,4577.07,4,5,5,455,4.67,Champions
CUST-05612,58,2,365.84,4,1,1,411,2.0,New Customers
CUST-03568,58,2,446.28,4,1,1,411,2.0,New Customers
CUST-09306,58,3,485.2,4,1,1,411,2.0,New Customers
CUST-01451,58,3,811.17,4,1,2,412,2.33,New Customers
CUST-05968,58,3,969.42,4,1,2,412,2.33,New Customers
CUST-09408,58,3,1604.17,4,2,3,423,3.0,New Customers
CUST-09739,58,3,1792.09,4,2,3,423,3.0,New Customers
CUST-08432,58,3,2320.9,4,2,4,424,3.33,New Customers
CUST-03511,58,4,497.66,4,2,1,421,2.33,New Customers
CUST-06313,58,4,506.83,4,2,1,421,2.33,New Customers
CUST-11762,58,4,803.89,4,2,2,422,2.67,New Customers
CUST-12902,58,4,1061.93,4,2,2,422,2.67,New Customers
CUST-02384,58,4,1258.17,4,2,2,422,2.67,New Customers
CUST-11888,58,4,1303.85,4,2,2,422,2.67,New Customers
CUST-13258,58,4,1847.0,4,2,3,423,3.0,New Customers
CUST-04326,58,4,2154.92,4,2,4,424,3.33,New Customers
CUST-14977,58,4,3824.1,4,3,5,435,4.0,Potential Loyalists
CUST-10582,58,5,484.23,4,3,1,431,2.67,Potential Loyalists
CUST-09884,58,5,672.28,4,3,1,431,2.67,Potential Loyalists
CUST-11772,58,5,679.22,4,3,1,431,2.67,Potential Loyalists
CUST-03788,58,5,925.36,4,3,2,432,3.0,Potential Loyalists
CUST-10760,58,5,1123.31,4,3,2,432,3.0,Potential Loyalists
CUST-12883,58,5,1142.13,4,3,2,432,3.0,Potential Loyalists
CUST-06901,58,5,1963.2,4,3,3,433,3.33,Potential Loyalists
CUST-03109,58,5,3209.63,4,3,5,435,4.0,Potential Loyalists
CUST-09245,58,5,4162.89,4,4,5,445,4.33,Champions
CUST-09202,58,5,4336.9,4,4,5,445,4.33,Champions
CUST-00672,58,5,5297.5,4,4,5,445,4.33,Champions
CUST-14980,58,6,750.23,4,4,1,441,3.0,Potential Loyalists
CUST-01183,58,6,776.58,4,4,2,442,3.33,Potential Loyalists
CUST-14025,58,6,1200.22,4,4,2,442,3.33,Potential Loyalists
CUST-05513,58,6,2240.0,4,4,4,444,4.0,Champions
CUST-05571,58,6,2259.9,4,4,4,444,4.0,Champions
CUST-01878,58,6,2535.66,4,4,4,444,4.0,Champions
CUST-00486,58,6,2598.62,4,4,4,444,4.0,Champions
CUST-00352,58,6,3195.26,4,4,5,445,4.33,Champions
CUST-00743,58,6,3452.81,4,4,5,445,4.33,Champions
CUST-09412,58,7,832.09,4,4,2,442,3.33,Potential Loyalists
CUST-09382,58,7,1484.0,4,4,3,443,3.67,Loyal Customers
CUST-06485,58,7,2061.14,4,4,3,443,3.67,Loyal Customers
CUST-05649,58,7,2069.2,4,5,3,453,4.0,Loyal Customers
CUST-03664,58,7,2563.04,4,5,4,454,4.33,Champions
CUST-06896,58,7,3289.09,4,5,5,455,4.67,Champions
CUST-02947,58,7,3684.04,4,5,5,455,4.67,Champions
CUST-05014,58,7,3959.01,4,5,5,455,4.67,Champions
CUST-11204,58,8,2693.15,4,5,4,454,4.33,Champions
CUST-06597,58,9,1314.06,4,5,2,452,3.67,Potential Loyalists
CUST-05496,58,9,1369.07,4,5,2,452,3.67,Potential Loyalists
CUST-08894,58,9,2638.54,4,5,4,454,4.33,Champions
CUST-12905,58,9,4320.92,4,5,5,455,4.67,Champions
CUST-06918,58,10,4405.46,4,5,5,455,4.67,Champions
CUST-07135,57,2,444.93,4,1,1,411,2.0,New Customers
CUST-14817,57,3,333.36,4,1,1,411,2.0,New Customers
CUST-11514,57,3,944.33,4,1,2,412,2.33,New Customers
CUST-01215,57,3,1491.89,4,2,3,423,3.0,New Customers
CUST-01740,57,3,2025.28,4,2,3,423,3.0,New Customers
CUST-13513,57,4,355.7,4,2,1,421,2.33,New Customers
CUST-10874,57,4,1000.62,4,2,2,422,2.67,New Customers
CUST-03458,57,4,1381.07,4,2,2,422,2.67,New Customers
CUST-01213,57,4,2599.6,4,3,4,434,3.67,Potential Loyalists
CUST-10821,57,5,345.71,4,3,1,431,2.67,Potential Loyalists
CUST-03929,57,5,947.71,4,3,2,432,3.0,Potential Loyalists
CUST-10880,57,5,1144.93,4,3,2,432,3.0,Potential Loyalists
CUST-13263,57,5,1147.92,4,3,2,432,3.0,Potential Loyalists
CUST-05099,57,5,1233.85,4,3,2,432,3.0,Potential Loyalists
CUST-10002,57,5,1498.75,4,3,3,433,3.33,Potential Loyalists
CUST-14568,57,5,1821.4,4,3,3,433,3.33,Potential Loyalists
CUST-06517,57,5,1973.8,5,3,3,533,3.67,Potential Loyalists
CUST-06001,57,5,2506.01,5,3,4,534,4.0,Potential Loyalists
CUST-00827,57,5,2612.0,5,3,4,534,4.0,Potential Loyalists
CUST-06725,57,5,2669.68,5,3,4,534,4.0,Potential Loyalists
CUST-08078,57,6,624.68,5,4,1,541,3.33,Potential Loyalists
CUST-09177,57,6,1296.61,5,4,2,542,3.67,Potential Loyalists
CUST-09228,57,6,2040.9,5,4,3,543,4.0,Loyal Customers
CUST-13546,57,6,2133.76,5,4,4,544,4.33,Champions
CUST-10676,57,6,2137.91,5,4,4,544,4.33,Champions
CUST-05420,57,6,2299.75,5,4,4,544,4.33,Champions
CUST-04800,57,6,2477.0,5,4,4,544,4.33,Champions
CUST-08688,57,6,2573.48,5,4,4,544,4.33,Champions
CUST-04958,57,6,3351.54,5,4,5,545,4.67,Champions
CUST-14170,57,6,3354.13,5,4,5,545,4.67,Champions
CUST-13600,57,6,3601.08,5,4,5,545,4.67,Champions
CUST-07574,57,7,1214.59,5,4,2,542,3.67,Potential Loyalists
CUST-08304,57,7,1333.27,5,4,2,542,3.67,Potential Loyalists
CUST-00505,57,7,1402.31,5,4,3,543,4.0,Loyal Customers
CUST-00308,57,7,2600.98,5,5,4,554,4.67,Champions
CUST-09298,57,7,2753.43,5,5,4,554,4.67,Champions
CUST-04849,57,7,3361.67,5,5,5,555,5.0,Champions
CUST-02541,57,7,3532.75,5,5,5,555,5.0,Champions
CUST-11105,57,8,2565.24,5,5,4,554,4.67,Champions
CUST-05708,57,8,2696.52,5,5,4,554,4.67,Champions
CUST-14502,57,9,1594.19,5,5,3,553,4.33,Loyal Customers
CUST-09619,57,9,4663.3,5,5,5,555,5.0,Champions
CUST-14825,57,9,5653.38,5,5,5,555,5.0,Champions
CUST-08202,57,10,2230.01,5,5,4,554,4.67,Champions
CUST-07496,57,10,3526.76,5,5,5,555,5.0,Champions
CUST-12444,57,11,4662.24,5,5,5,555,5.0,Champions
CUST-08691,57,11,6581.57,5,5,5,555,5.0,Champions
CUST-09787,57,12,6972.79,5,5,5,555,5.0,Champions
CUST-05250,56,2,777.53,5,1,2,512,2.67,New Customers
CUST-08003,56,4,686.2,5,2,1,521,2.67,New Customers
CUST-13662,56,4,762.67,5,2,2,522,3.0,New Customers
CUST-10333,56,4,1206.82,5,2,2,522,3.0,New Customers
CUST-09898,56,4,1241.89,5,2,2,522,3.0,New Customers
CUST-01847,56,4,1547.17,5,2,3,523,3.33,New Customers
CUST-12604,56,4,1654.05,5,2,3,523,3.33,New Customers
CUST-08163,56,4,2099.55,5,2,4,524,3.67,New Customers
CUST-11171,56,4,2297.25,5,2,4,524,3.67,New Customers
CUST-02008,56,5,596.83,5,3,1,531,3.0,Potential Loyalists
CUST-05963,56,5,883.5,5,3,2,532,3.33,Potential Loyalists
CUST-01192,56,5,895.68,5,3,2,532,3.33,Potential Loyalists
CUST-00346,56,5,1228.17,5,3,2,532,3.33,Potential Loyalists
CUST-12051,56,5,1680.25,5,3,3,533,3.67,Potential Loyalists
CUST-03098,56,5,2408.17,5,3,4,534,4.0,Potential Loyalists
CUST-07317,56,5,3197.05,5,3,5,535,4.33,Potential Loyalists
CUST-06836,56,5,4297.08,5,4,5,545,4.67,Champions
CUST-06675,56,6,1270.01,5,4,2,542,3.67,Potential Loyalists
CUST-11982,56,6,1612.5,5,4,3,543,4.0,Loyal Customers
CUST-02906,56,6,2070.24,5,4,3,543,4.0,Loyal Customers
CUST-11724,56,6,2255.65,5,4,4,544,4.33,Champions
CUST-08728,56,6,3505.1,5,4,5,545,4.67,Champions
CUST-02831,56,6,3718.99,5,4,5,545,4.67,Champions
CUST-14659,56,6,3976.45,5,4,5,545,4.67,Champions
CUST-13536,56,6,4545.02,5,4,5,545,4.67,Champions
CUST-00427,56,7,1935.68,5,4,3,543,4.0,Loyal Customers
CUST-08727,56,7,2132.02,5,5,4,554,4.67,Champions
CUST-13363,56,7,2482.65,5,5,4,554,4.67,Champions
CUST-11322,56,7,2589.82,5,5,4,554,4.67,Champions
CUST-02811,56,7,3158.19,5,5,5,555,5.0,Champions
CUST-01467,56,7,4132.75,5,5,5,555,5.0,Champions
CUST-09611,56,7,4266.48,5,5,5,555,5.0,Champions
CUST-12913,56,8,1317.02,5,5,2,552,4.0,Potential Loyalists
CUST-00184,56,8,3564.17,5,5,5,555,5.0,Champions
CUST-06569,56,8,3678.67,5,5,5,555,5.0,Champions
CUST-11742,56,8,4964.82,5,5,5,555,5.0,Champions
CUST-04956,56,9,2656.77,5,5,4,554,4.67,Champions
CUST-12910,56,9,2844.44,5,5,4,554,4.67,Champions
CUST-06627,56,9,5740.62,5,5,5,555,5.0,Champions
CUST-03759,56,10,5193.23,5,5,5,555,5.0,Champions
CUST-02895,56,12,9548.84,5,5,5,555,5.0,Champions
CUST-08374,55,2,181.07,5,1,1,511,2.33,New Customers
CUST-02068,55,2,256.0,5,1,1,511,2.33,New Customers
CUST-02214,55,2,296.52,5,1,1,511,2.33,New Customers
CUST-07518,55,3,260.42,5,1,1,511,2.33,New Customers
CUST-04119,55,3,700.96,5,1,1,511,2.33,New Customers
CUST-08923,55,3,761.69,5,1,2,512,2.67,New Customers
CUST-00956,55,3,988.71,5,1,2,512,2.67,New Customers
CUST-14312,55,3,1411.49,5,2,3,523,3.33,New Customers
CUST-08129,55,3,1884.46,5,2,3,523,3.33,New Customers
CUST-11948,55,4,805.36,5,2,2,522,3.0,New Customers
CUST-14539,55,4,900.5,5,2,2,522,3.0,New Customers
CUST-11781,55,4,1690.26,5,2,3,523,3.33,New Customers
CUST-12308,55,4,2809.1,5,3,4,534,4.0,Potential Loyalists
CUST-02536,55,5,762.31,5,3,2,532,3.33,Potential Loyalists
CUST-12580,55,5,991.97,5,3,2,532,3.33,Potential Loyalists
CUST-01684,55,5,1108.04,5,3,2,532,3.33,Potential Loyalists
CUST-12340,55,5,1289.9,5,3,2,532,3.33,Potential Loyalists
CUST-02111,55,5,2095.07,5,3,4,534,4.0,Potential Loyalists
CUST-02785,55,5,2871.36,5,3,4,534,4.0,Potential Loyalists
CUST-09594,55,5,3039.25,5,3,5,535,4.33,Potential Loyalists
CUST-10023,55,5,3136.87,5,3,5,535,4.33,Potential Loyalists
CUST-04449,55,5,3372.71,5,3,5,535,4.33,Potential Loyalists
CUST-02825,55,5,3423.1,5,3,5,535,4.33,Potential Loyalists
CUST-09954,55,5,4154.79,5,4,5,545,4.67,Champions
CUST-08553,55,6,1087.49,5,4,2,542,3.67,Potential Loyalists
CUST-09353,55,6,1714.0,5,4,3,543,4.0,Loyal Customers
CUST-00872,55,6,1967.76,5,4,3,543,4.0,Loyal Customers
CUST-08785,55,6,2654.73,5,4,4,544,4.33,Champions
CUST-09198,55,6,2785.64,5,4,4,544,4.33,Champions
CUST-14978,55,6,2837.19,5,4,4,544,4.33,Champions
CUST-11206,55,6,3516.0,5,4,5,545,4.67,Champions
CUST-07601,55,6,3517.46,5,4,5,545,4.67,Champions
CUST-03847,55,6,4306.57,5,4,5,545,4.67,Champions
CUST-09107,55,6,4459.2,5,4,5,545,4.67,Champions
CUST-02314,55,6,4754.31,5,4,5,545,4.67,Champions
CUST-13126,55,7,999.45,5,4,2,542,3.67,Potential Loyalists
CUST-10864,55,7,1365.58,5,4,2,542,3.67,Potential Loyalists
CUST-10650,55,7,1985.96,5,4,3,543,4.0,Loyal Customers
CUST-14051,55,7,2333.82,5,5,4,554,4.67,Champions
CUST-02358,55,7,2348.47,5,5,4,554,4.67,Champions
CUST-05075,55,7,3339.29,5,5,5,555,5.0,Champions
CUST-14376,55,7,3745.43,5,5,5,555,5.0,Champions
CUST-05499,55,8,931.73,5,5,2,552,4.0,Potential Loyalists
CUST-13136,55,8,3077.83,5,5,5,555,5.0,Champions
CUST-03143,55,8,3960.22,5,5,5,555,5.0,Champions
CUST-08834,55,9,1608.25,5,5,3,553,4.33,Loyal Customers
CUST-12309,55,9,4532.26,5,5,5,555,5.0,Champions
CUST-11451,55,9,6481.71,5,5,5,555,5.0,Champions
CUST-03018,54,2,820.0,5,1,2,512,2.67,New Customers
CUST-11734,54,3,514.51,5,1,1,511,2.33,New Customers
CUST-00022,54,3,516.56,5,1,1,511,2.33,New Customers
CUST-02459,54,3,555.92,5,1,1,511,2.33,New Customers
CUST-09272,54,3,578.99,5,1,1,511,2.33,New Customers
CUST-00368,54,3,889.26,5,1,2,512,2.67,New Customers
CUST-04022,54,3,1202.86,5,2,2,522,3.0,New Customers
CUST-05935,54,3,1770.34,5,2,3,523,3.33,New Customers
CUST-02307,54,4,1374.67,5,2,2,522,3.0,New Customers
CUST-05140,54,4,1657.83,5,2,3,523,3.33,New Customers
CUST-11776,54,4,2977.17,5,3,4,534,4.0,Potential Loyalists
CUST-07281,54,5,476.14,5,3,1,531,3.0,Potential Loyalists
CUST-10244,54,5,1036.61,5,3,2,532,3.33,Potential Loyalists
CUST-02328,54,5,1098.87,5,3,2,532,3.33,Potential Loyalists
CUST-02802,54,5,1432.87,5,3,3,533,3.67,Potential Loyalists
CUST-11616,54,5,1467.31,5,3,3,533,3.67,Potential Loyalists
CUST-05159,54,5,1581.88,5,3,3,533,3.67,Potential Loyalists
CUST-11531,54,5,2030.23,5,3,3,533,3.67,Potential Loyalists
CUST-09224,54,5,3562.64,5,3,5,535,4.33,Potential Loyalists
CUST-02980,54,5,3712.28,5,3,5,535,4.33,Potential Loyalists
CUST-13571,54,5,4189.41,5,4,5,545,4.67,Champions
CUST-14334,54,6,874.8,5,4,2,542,3.67,Potential Loyalists
CUST-11515,54,6,1068.36,5,4,2,542,3.67,Potential Loyalists
CUST-05667,54,6,1546.85,5,4,3,543,4.0,Loyal Customers
CUST-10340,54,6,1994.69,5,4,3,543,4.0,Loyal Customers
CUST-14271,54,6,2779.93,5,4,4,544,4.33,Champions
CUST-02622,54,6,3862.91,5,4,5,545,4.67,Champions
CUST-14267,54,6,4039.05,5,4,5,545,4.67,Champions
CUST-07044,54,6,4462.48,5,4,5,545,4.67,Champions
CUST-09857,54,7,1046.05,5,4,2,542,3.67,Potential Loyalists
CUST-13135,54,7,1137.45,5,4,2,542,3.67,Potential Loyalists
CUST-00864,54,7,1339.01,5,4,2,542,3.67,Potential Loyalists
CUST-07399,54,7,1380.6,5,4,2,542,3.67,Potential Loyalists
CUST-11011,54,7,2281.9,5,5,4,554,4.67,Champions
CUST-09264,54,7,2300.63,5,5,4,554,4.67,Champions
CUST-04283,54,7,2326.16,5,5,4,554,4.67,Champions
CUST-12841,54,7,3680.45,5,5,5,555,5.0,Champions
CUST-07795,54,8,2277.01,5,5,4,554,4.67,Champions
CUST-11202,54,8,3116.41,5,5,5,555,5.0,Champions
CUST-02244,54,8,3715.76,5,5,5,555,5.0,Champions
CUST-01268,54,8,4370.12,5,5,5,555,5.0,Champions
CUST-08355,54,8,5360.61,5,5,5,555,5.0,Champions
CUST-02516,54,9,3192.53,5,5,5,555,5.0,Champions
CUST-09428,54,9,3701.3,5,5,5,555,5.0,Champions
CUST-11897,54,9,3704.01,5,5,5,555,5.0,Champions
CUST-13368,54,9,4264.9,5,5,5,555,5.0,Champions
CUST-11074,53,2,1761.71,5,1,3,513,3.0,New Customers
CUST-03889,53,3,458.24,5,1,1,511,2.33,New Customers
CUST-14905,53,3,606.85,5,1,1,511,2.33,New Customers
CUST-06750,53,3,1092.28,5,2,2,522,3.0,New Customers
CUST-08618,53,3,1818.12,5,2,3,523,3.33,New Customers
CUST-05614,53,3,3197.01,5,2,5,525,4.0,New Customers
CUST-12717,53,4,381.57,5,2,1,521,2.67,New Customers
CUST-00059,53,4,649.86,5,2,1,521,2.67,New Customers
CUST-12633,53,4,1067.51,5,2,2,522,3.0,New Customers
CUST-06591,53,4,1268.87,5,2,2,522,3.0,New Customers
CUST-03655,53,4,2621.78,5,3,4,534,4.0,Potential Loyalists
CUST-12608,53,4,2870.02,5,3,4,534,4.0,Potential Loyalists
CUST-12102,53,5,1085.84,5,3,2,532,3.33,Potential Loyalists
CUST-07046,53,5,1978.88,5,3,3,533,3.67,Potential Loyalists
CUST-11218,53,5,2002.44,5,3,3,533,3.67,Potential Loyalists
CUST-07224,53,5,2067.43,5,3,3,533,3.67,Potential Loyalists
CUST-06160,53,5,2268.55,5,3,4,534,4.0,Potential Loyalists
CUST-01072,53,5,2468.5,5,3,4,534,4.0,Potential Loyalists
CUST-14040,53,5,3000.31,5,3,4,534,4.0,Potential Loyalists
CUST-10450,53,5,3443.28,5,3,5,535,4.33,Potential Loyalists
CUST-05236,53,6,751.87,5,4,1,541,3.33,Potential Loyalists
CUST-14911,53,6,832.15,5,4,2,542,3.67,Potential Loyalists
CUST-04070,53,6,948.68,5,4,2,542,3.67,Potential Loyalists
CUST-09007,53,6,1045.98,5,4,2,542,3.67,Potential Loyalists
CUST-13352,53,6,1318.56,5,4,2,542,3.67,Potential Loyalists
CUST-10262,53,6,1412.19,5,4,3,543,4.0,Loyal Customers
