product_id,customer_id,product_type,product_status,signup_date
PROD-26531,CUST-12777,Investment Account,Active,2025-04-03
PROD-26532,CUST-12778,Savings Account,Active,2023-11-20
PROD-26533,CUST-12778,Credit Card,Active,2025-11-06
PROD-26534,CUST-12779,Savings Account,Active,2019-08-28
PROD-26535,CUST-12779,Investment Account,Active,2020-06-21
PROD-26536,CUST-12780,Savings Account,Active,2019-10-18
PROD-26537,CUST-12781,Savings Account,Active,2022-09-09
PROD-26538,CUST-12781,Investment Account,Closed,2023-08-10
PROD-26539,CUST-12781,Auto Loan,Active,2024-04-03
PROD-26540,CUST-12781,Personal Loan,Active,2025-03-21
PROD-26541,CUST-12782,Savings Account,Active,2019-09-12
PROD-26542,CUST-12782,Retirement Account,Closed,2025-09-10
PROD-26543,CUST-12783,Savings Account,Active,2024-03-26
PROD-26544,CUST-12783,Retirement Account,Pending,2024-07-03
PROD-26545,CUST-12784,Savings Account,Active,2018-09-29
PROD-26546,CUST-12785,Savings Account,Active,2022-04-28
PROD-26547,CUST-12785,Mortgage,Active,2023-07-25
PROD-26548,CUST-12786,Savings Account,Active,2024-08-03
PROD-26549,CUST-12786,Mortgage,Closed,2025-09-16
PROD-26550,CUST-12787,Savings Account,Active,2021-10-21
PROD-26551,CUST-12787,Credit Card,Pending,2025-11-28
PROD-26552,CUST-12787,Retirement Account,Active,2021-10-27
PROD-26553,CUST-12787,Investment Account,Active,2024-02-16
PROD-26554,CUST-12788,Savings Account,Active,2022-06-12
PROD-26555,CUST-12788,Credit Card,Closed,2024-05-18
PROD-26556,CUST-12788,Mortgage,Churned,2022-11-17
PROD-26557,CUST-12788,Auto Loan,Active,2025-11-12
PROD-26558,CUST-12789,Savings Account,Active,2020-03-31
PROD-26559,CUST-12790,Savings Account,Active,2022-11-25
PROD-26560,CUST-12790,Auto Loan,Active,2024-01-08
PROD-26561,CUST-12791,Savings Account,Active,2021-12-11
PROD-26562,CUST-12791,Retirement Account,Active,2024-04-18
PROD-26563,CUST-12792,Savings Account,Active,2024-10-26
PROD-26564,CUST-12793,Savings Account,Active,2020-12-19
PROD-26565,CUST-12793,Credit Card,Active,2024-08-17
PROD-26566,CUST-12793,Personal Loan,Closed,2024-09-19
PROD-26567,CUST-12793,Retirement Account,Active,2021-08-23
PROD-26568,CUST-12794,Savings Account,Active,2022-07-11
PROD-26569,CUST-12795,Savings Account,Active,2018-02-02
PROD-26570,CUST-12796,Savings Account,Active,2024-07-31
PROD-26571,CUST-12796,Investment Account,Active,2025-04-02
PROD-26572,CUST-12797,Savings Account,Active,2024-04-14
PROD-26573,CUST-12797,Auto Loan,Closed,2024-05-06
PROD-26574,CUST-12798,Savings Account,Active,2022-06-26
PROD-26575,CUST-12798,Investment Account,Active,2025-11-04
PROD-26576,CUST-12798,Credit Card,Active,2023-04-11
PROD-26577,CUST-12798,Personal Loan,Pending,2023-03-18
PROD-26578,CUST-12799,Savings Account,Active,2022-09-10
PROD-26579,CUST-12799,Retirement Account,Active,2023-06-29
PROD-26580,CUST-12799,Mortgage,Active,2023-06-06
PROD-26581,CUST-12799,Investment Account,Pending,2024-03-07
PROD-26582,CUST-12800,Savings Account,Active,2019-02-20
PROD-26583,CUST-12800,Auto Loan,Churned,2020-09-08
PROD-26584,CUST-12800,Investment Account,Active,2024-03-15
PROD-26585,CUST-12800,Retirement Account,Pending,2022-11-13
PROD-26586,CUST-12801,Savings Account,Active,2018-10-29
PROD-26587,CUST-12802,Savings Account,Active,2021-03-25
PROD-26588,CUST-12802,Auto Loan,Active,2023-12-06
PROD-26589,CUST-12803,Savings Account,Active,2021-04-17
PROD-26590,CUST-12803,Personal Loan,Active,2022-08-10
PROD-26591,CUST-12803,Credit Card,Pending,2022-10-18
PROD-26592,CUST-12804,Savings Account,Active,2018-08-29
PROD-26593,CUST-12804,Credit Card,Active,2020-10-11
PROD-26594,CUST-12804,Mortgage,Active,2021-03-29
PROD-26595,CUST-12805,Savings Account,Active,2020-01-12
PROD-26596,CUST-12805,Mortgage,Active,2023-04-19
PROD-26597,CUST-12805,Credit Card,Active,2021-10-31
PROD-26598,CUST-12806,Savings Account,Active,2024-02-02
PROD-26599,CUST-12806,Investment Account,Active,2025-07-19
PROD-26600,CUST-12807,Savings Account,Active,2024-02-01
PROD-26601,CUST-12807,Mortgage,Active,2025-04-30
PROD-26602,CUST-12808,Savings Account,Active,2024-06-08
PROD-26603,CUST-12809,Savings Account,Active,2022-12-16
PROD-26604,CUST-12810,Savings Account,Active,2018-12-01
PROD-26605,CUST-12810,Credit Card,Active,2022-12-07
PROD-26606,CUST-12811,Savings Account,Active,2019-02-07
PROD-26607,CUST-12811,Investment Account,Closed,2020-11-17
PROD-26608,CUST-12812,Savings Account,Active,2023-06-10
PROD-26609,CUST-12812,Investment Account,Closed,2024-07-27
PROD-26610,CUST-12812,Credit Card,Active,2025-02-22
PROD-26611,CUST-12813,Savings Account,Active,2023-12-08
PROD-26612,CUST-12813,Credit Card,Active,2024-02-02
PROD-26613,CUST-12814,Savings Account,Active,2022-02-19
PROD-26614,CUST-12814,Mortgage,Active,2023-02-04
PROD-26615,CUST-12815,Savings Account,Active,2023-06-21
PROD-26616,CUST-12815,Credit Card,Active,2025-05-15
PROD-26617,CUST-12816,Savings Account,Active,2019-12-21
PROD-26618,CUST-12817,Savings Account,Active,2023-10-03
PROD-26619,CUST-12818,Savings Account,Active,2018-08-19
PROD-26620,CUST-12819,Savings Account,Active,2020-01-01
PROD-26621,CUST-12819,Personal Loan,Churned,2022-09-23
PROD-26622,CUST-12820,Savings Account,Active,2024-11-18
PROD-26623,CUST-12820,Auto Loan,Churned,2025-07-03
PROD-26624,CUST-12821,Savings Account,Active,2021-10-31
PROD-26625,CUST-12821,Auto Loan,Active,2023-12-10
PROD-26626,CUST-12822,Savings Account,Active,2021-01-15
PROD-26627,CUST-12822,Retirement Account,Active,2025-06-02
PROD-26628,CUST-12823,Savings Account,Active,2018-06-26
PROD-26629,CUST-12823,Retirement Account,Closed,2022-04-12
PROD-26630,CUST-12823,Mortgage,Churned,2020-02-11
PROD-26631,CUST-12823,Auto Loan,Active,2025-10-01
PROD-26632,CUST-12824,Savings Account,Active,2023-10-05
PROD-26633,CUST-12824,Personal Loan,Active,2025-07-30
PROD-26634,CUST-12824,Auto Loan,Pending,2024-10-09
PROD-26635,CUST-12825,Savings Account,Active,2021-12-22
PROD-26636,CUST-12825,Auto Loan,Active,2022-08-13
PROD-26637,CUST-12826,Savings Account,Active,2023-07-21
PROD-26638,CUST-12826,Retirement Account,Active,2025-11-04
PROD-26639,CUST-12826,Investment Account,Closed,2024-03-31
PROD-26640,CUST-12826,Personal Loan,Active,2024-03-07
PROD-26641,CUST-12827,Savings Account,Active,2020-11-12
PROD-26642,CUST-12827,Auto Loan,Pending,2025-08-01
PROD-26643,CUST-12828,Savings Account,Active,2024-11-26
PROD-26644,CUST-12828,Personal Loan,Churned,2025-07-10
PROD-26645,CUST-12829,Savings Account,Active,2018-10-25
PROD-26646,CUST-12829,Credit Card,Active,2020-10-04
PROD-26647,CUST-12829,Auto Loan,Closed,2023-09-14
PROD-26648,CUST-12830,Savings Account,Active,2024-10-31
PROD-26649,CUST-12831,Savings Account,Active,2020-10-10
PROD-26650,CUST-12831,Investment Account,Active,2021-02-24
PROD-26651,CUST-12831,Retirement Account,Active,2025-05-17
PROD-26652,CUST-12831,Personal Loan,Closed,2023-05-05
PROD-26653,CUST-12832,Savings Account,Active,2023-05-17
PROD-26654,CUST-12833,Savings Account,Active,2018-08-12
PROD-26655,CUST-12833,Auto Loan,Active,2025-02-08
PROD-26656,CUST-12834,Savings Account,Active,2018-01-02
PROD-26657,CUST-12834,Personal Loan,Churned,2021-07-08
PROD-26658,CUST-12835,Savings Account,Active,2019-01-22
PROD-26659,CUST-12836,Savings Account,Active,2021-01-31
PROD-26660,CUST-12836,Investment Account,Active,2024-12-31
PROD-26661,CUST-12837,Savings Account,Active,2021-11-20
PROD-26662,CUST-12838,Savings Account,Active,2022-02-21
PROD-26663,CUST-12839,Savings Account,Active,2019-11-09
PROD-26664,CUST-12839,Personal Loan,Active,2020-07-26
PROD-26665,CUST-12839,Credit Card,Active,2023-02-12
PROD-26666,CUST-12840,Savings Account,Active,2024-11-12
PROD-26667,CUST-12841,Savings Account,Active,2020-11-29
PROD-26668,CUST-12841,Investment Account,Active,2022-11-15
PROD-26669,CUST-12841,Auto Loan,Active,2022-11-06
PROD-26670,CUST-12842,Savings Account,Active,2020-04-22
PROD-26671,CUST-12843,Savings Account,Active,2018-02-19
PROD-26672,CUST-12843,Personal Loan,Closed,2021-08-18
PROD-26673,CUST-12844,Savings Account,Active,2022-09-26
PROD-26674,CUST-12844,Auto Loan,Active,2025-04-07
PROD-26675,CUST-12845,Savings Account,Active,2021-10-06
PROD-26676,CUST-12845,Investment Account,Active,2025-08-09
PROD-26677,CUST-12846,Savings Account,Active,2023-08-20
PROD-26678,CUST-12846,Investment Account,Active,2025-03-05
PROD-26679,CUST-12846,Retirement Account,Active,2025-01-06
PROD-26680,CUST-12846,Mortgage,Active,2024-11-17
PROD-26681,CUST-12847,Savings Account,Active,2023-03-16
PROD-26682,CUST-12848,Savings Account,Active,2024-04-28
PROD-26683,CUST-12848,Auto Loan,Active,2024-05-01
PROD-26684,CUST-12849,Savings Account,Active,2023-05-16
PROD-26685,CUST-12850,Savings Account,Active,2022-05-16
PROD-26686,CUST-12850,Auto Loan,Active,2025-05-24
PROD-26687,CUST-12851,Savings Account,Active,2021-03-19
PROD-26688,CUST-12852,Savings Account,Active,2023-04-23
PROD-26689,CUST-12852,Credit Card,Active,2025-07-13
PROD-26690,CUST-12853,Savings Account,Active,2021-09-15
PROD-26691,CUST-12853,Credit Card,Active,2023-01-27
PROD-26692,CUST-12853,Retirement Account,Closed,2023-04-18
PROD-26693,CUST-12853,Investment Account,Active,2023-10-02
PROD-26694,CUST-12854,Savings Account,Active,2024-03-16
PROD-26695,CUST-12855,Savings Account,Active,2022-11-17
PROD-26696,CUST-12855,Credit Card,Active,2025-09-05
PROD-26697,CUST-12855,Auto Loan,Active,2024-01-04
PROD-26698,CUST-12856,Savings Account,Active,2020-03-23
PROD-26699,CUST-12856,Auto Loan,Active,2021-09-13
PROD-26700,CUST-12857,Savings Account,Active,2023-10-09
PROD-26701,CUST-12857,Mortgage,Active,2024-03-27
PROD-26702,CUST-12857,Auto Loan,Active,2025-10-04
PROD-26703,CUST-12858,Savings Account,Active,2019-08-14
PROD-26704,CUST-12858,Retirement Account,Churned,2021-11-19
PROD-26705,CUST-12858,Mortgage,Active,2021-06-26
PROD-26706,CUST-12858,Auto Loan,Active,2020-02-05
PROD-26707,CUST-12859,Savings Account,Active,2022-04-28
PROD-26708,CUST-12860,Savings Account,Active,2021-07-15
PROD-26709,CUST-12860,Credit Card,Active,2023-12-12
PROD-26710,CUST-12861,Savings Account,Active,2020-09-06
PROD-26711,CUST-12861,Investment Account,Active,2023-06-11
PROD-26712,CUST-12861,Auto Loan,Active,2022-07-11
PROD-26713,CUST-12861,Personal Loan,Active,2021-06-07
PROD-26714,CUST-12862,Savings Account,Active,2023-12-16
PROD-26715,CUST-12862,Auto Loan,Active,2024-06-12
PROD-26716,CUST-12863,Savings Account,Active,2020-12-23
PROD-26717,CUST-12863,Credit Card,Closed,2024-05-30
PROD-26718,CUST-12864,Savings Account,Active,2023-01-13
PROD-26719,CUST-12865,Savings Account,Active,2022-09-10
PROD-26720,CUST-12866,Savings Account,Active,2018-10-05
PROD-26721,CUST-12867,Savings Account,Active,2022-10-21
PROD-26722,CUST-12867,Mortgage,Active,2024-07-01
PROD-26723,CUST-12867,Credit Card,Active,2023-01-21
PROD-26724,CUST-12867,Auto Loan,Active,2025-10-02
PROD-26725,CUST-12868,Savings Account,Active,2023-04-17
PROD-26726,CUST-12869,Savings Account,Active,2019-11-30
PROD-26727,CUST-12870,Savings Account,Active,2018-07-16
PROD-26728,CUST-12870,Credit Card,Active,2022-05-17
PROD-26729,CUST-12870,Personal Loan,Pending,2020-08-25
PROD-26730,CUST-12870,Mortgage,Active,2021-11-02
PROD-26731,CUST-12871,Savings Account,Active,2022-10-24
PROD-26732,CUST-12871,Mortgage,Closed,2024-05-28
PROD-26733,CUST-12872,Savings Account,Active,2022-01-14
PROD-26734,CUST-12872,Mortgage,Active,2023-05-15
PROD-26735,CUST-12872,Credit Card,Active,2024-08-31
PROD-26736,CUST-12873,Savings Account,Active,2022-03-01
PROD-26737,CUST-12873,Investment Account,Closed,2025-05-04
PROD-26738,CUST-12873,Mortgage,Active,2024-12-02
PROD-26739,CUST-12873,Personal Loan,Pending,2025-04-01
PROD-26740,CUST-12874,Savings Account,Active,2021-07-18
PROD-26741,CUST-12874,Mortgage,Active,2022-10-15
PROD-26742,CUST-12874,Investment Account,Pending,2024-07-12
PROD-26743,CUST-12875,Savings Account,Active,2020-12-30
PROD-26744,CUST-12875,Credit Card,Active,2024-07-20
PROD-26745,CUST-12876,Savings Account,Active,2018-05-11
PROD-26746,CUST-12876,Credit Card,Active,2019-01-07
PROD-26747,CUST-12876,Retirement Account,Churned,2025-08-01
PROD-26748,CUST-12877,Savings Account,Active,2021-03-26
PROD-26749,CUST-12877,Credit Card,Active,2023-02-25
PROD-26750,CUST-12878,Savings Account,Active,2024-09-03
PROD-26751,CUST-12879,Savings Account,Active,2023-05-23
PROD-26752,CUST-12879,Investment Account,Active,2025-11-28
PROD-26753,CUST-12880,Savings Account,Active,2018-04-01
PROD-26754,CUST-12880,Auto Loan,Pending,2024-03-15
PROD-26755,CUST-12880,Mortgage,Pending,2020-01-18
PROD-26756,CUST-12881,Savings Account,Active,2019-03-25
PROD-26757,CUST-12882,Savings Account,Active,2020-01-23
PROD-26758,CUST-12883,Savings Account,Active,2019-11-25
PROD-26759,CUST-12884,Savings Account,Active,2018-06-11
PROD-26760,CUST-12884,Credit Card,Active,2025-02-06
PROD-26761,CUST-12884,Mortgage,Active,2022-12-06
PROD-26762,CUST-12884,Retirement Account,Active,2023-09-13
PROD-26763,CUST-12885,Savings Account,Active,2021-02-08
PROD-26764,CUST-12885,Personal Loan,Pending,2024-07-29
PROD-26765,CUST-12885,Investment Account,Pending,2021-05-22
PROD-26766,CUST-12885,Credit Card,Churned,2021-02-26
PROD-26767,CUST-12886,Savings Account,Active,2022-06-13
PROD-26768,CUST-12886,Personal Loan,Active,2023-03-02
PROD-26769,CUST-12887,Savings Account,Active,2023-09-17
PROD-26770,CUST-12887,Mortgage,Active,2025-08-06
PROD-26771,CUST-12888,Savings Account,Active,2024-05-19
PROD-26772,CUST-12889,Savings Account,Active,2024-03-02
PROD-26773,CUST-12889,Personal Loan,Active,2025-01-16
PROD-26774,CUST-12889,Retirement Account,Active,2024-03-24
PROD-26775,CUST-12890,Savings Account,Active,2023-08-01
PROD-26776,CUST-12891,Savings Account,Active,2019-02-23
PROD-26777,CUST-12892,Savings Account,Active,2022-04-29
PROD-26778,CUST-12892,Retirement Account,Active,2023-12-20
PROD-26779,CUST-12892,Auto Loan,Active,2024-05-29
PROD-26780,CUST-12893,Savings Account,Active,2022-09-17
PROD-26781,CUST-12893,Retirement Account,Closed,2024-12-24
PROD-26782,CUST-12894,Savings Account,Active,2024-07-18
PROD-26783,CUST-12894,Investment Account,Active,2025-01-11
PROD-26784,CUST-12895,Savings Account,Active,2022-10-07
PROD-26785,CUST-12895,Investment Account,Active,2024-01-26
PROD-26786,CUST-12895,Auto Loan,Closed,2022-10-22
PROD-26787,CUST-12896,Savings Account,Active,2023-07-28
PROD-26788,CUST-12896,Retirement Account,Active,2025-01-05
PROD-26789,CUST-12897,Savings Account,Active,2022-06-12
PROD-26790,CUST-12897,Mortgage,Active,2022-11-03
PROD-26791,CUST-12897,Investment Account,Active,2024-12-14
PROD-26792,CUST-12898,Savings Account,Active,2022-03-04
PROD-26793,CUST-12898,Retirement Account,Closed,2024-03-02
PROD-26794,CUST-12899,Savings Account,Active,2019-04-15
PROD-26795,CUST-12899,Personal Loan,Closed,2024-06-18
PROD-26796,CUST-12900,Savings Account,Active,2020-06-20
PROD-26797,CUST-12901,Savings Account,Active,2020-02-08
PROD-26798,CUST-12902,Savings Account,Active,2022-03-09
PROD-26799,CUST-12902,Credit Card,Active,2024-10-14
PROD-26800,CUST-12903,Savings Account,Active,2021-10-09
PROD-26801,CUST-12903,Retirement Account,Active,2024-08-23
PROD-26802,CUST-12904,Savings Account,Active,2022-06-25
PROD-26803,CUST-12905,Savings Account,Active,2022-09-18
PROD-26804,CUST-12906,Savings Account,Active,2019-04-20
PROD-26805,CUST-12906,Auto Loan,Churned,2022-11-12
PROD-26806,CUST-12906,Retirement Account,Active,2024-08-21
PROD-26807,CUST-12906,Credit Card,Active,2020-12-21
PROD-26808,CUST-12907,Savings Account,Active,2019-05-17
PROD-26809,CUST-12907,Investment Account,Active,2021-07-07
PROD-26810,CUST-12908,Savings Account,Active,2023-12-27
PROD-26811,CUST-12908,Retirement Account,Closed,2025-01-22
PROD-26812,CUST-12909,Savings Account,Active,2021-02-14
PROD-26813,CUST-12909,Mortgage,Pending,2024-04-13
PROD-26814,CUST-12910,Savings Account,Active,2023-05-11
PROD-26815,CUST-12911,Savings Account,Active,2024-04-01
PROD-26816,CUST-12911,Auto Loan,Pending,2025-03-15
PROD-26817,CUST-12911,Mortgage,Active,2024-11-06
PROD-26818,CUST-12911,Retirement Account,Closed,2024-04-03
PROD-26819,CUST-12912,Savings Account,Active,2018-11-05
PROD-26820,CUST-12913,Savings Account,Active,2023-04-20
PROD-26821,CUST-12914,Savings Account,Active,2024-12-01
PROD-26822,CUST-12914,Auto Loan,Closed,2025-03-28
PROD-26823,CUST-12914,Retirement Account,Active,2024-12-29
PROD-26824,CUST-12915,Savings Account,Active,2018-09-24
PROD-26825,CUST-12915,Mortgage,Pending,2022-05-16
PROD-26826,CUST-12916,Savings Account,Active,2024-06-08
PROD-26827,CUST-12916,Mortgage,Active,2025-11-11
PROD-26828,CUST-12917,Savings Account,Active,2022-06-05
PROD-26829,CUST-12917,Retirement Account,Active,2024-10-29
PROD-26830,CUST-12918,Savings Account,Active,2024-01-10
PROD-26831,CUST-12918,Investment Account,Active,2025-04-02
PROD-26832,CUST-12918,Credit Card,Closed,2024-01-20
PROD-26833,CUST-12918,Mortgage,Active,2025-06-09
PROD-26834,CUST-12919,Savings Account,Active,2018-02-24
PROD-26835,CUST-12919,Auto Loan,Closed,2021-10-18
PROD-26836,CUST-12920,Savings Account,Active,2021-10-22
PROD-26837,CUST-12921,Savings Account,Active,2019-01-06
PROD-26838,CUST-12921,Investment Account,Active,2024-07-25
PROD-26839,CUST-12922,Savings Account,Active,2019-10-28
PROD-26840,CUST-12922,Credit Card,Active,2024-07-08
PROD-26841,CUST-12922,Investment Account,Active,2024-01-08
PROD-26842,CUST-12923,Savings Account,Active,2019-11-05
PROD-26843,CUST-12924,Savings Account,Active,2018-05-10
PROD-26844,CUST-12925,Savings Account,Active,2020-02-23
PROD-26845,CUST-12925,Retirement Account,Active,2025-10-01
PROD-26846,CUST-12926,Savings Account,Active,2023-09-10
PROD-26847,CUST-12926,Auto Loan,Pending,2024-06-21
PROD-26848,CUST-12927,Savings Account,Active,2018-03-27
PROD-26849,CUST-12927,Credit Card,Active,2020-04-22
PROD-26850,CUST-12927,Personal Loan,Active,2025-03-18
PROD-26851,CUST-12927,Investment Account,Active,2020-05-15
PROD-26852,CUST-12928,Savings Account,Active,2018-07-17
PROD-26853,CUST-12929,Savings Account,Active,2022-07-24
PROD-26854,CUST-12930,Savings Account,Active,2020-04-18
PROD-26855,CUST-12930,Personal Loan,Active,2020-12-02
PROD-26856,CUST-12931,Savings Account,Active,2020-06-25
PROD-26857,CUST-12931,Auto Loan,Active,2025-11-10
PROD-26858,CUST-12932,Savings Account,Active,2018-02-20
PROD-26859,CUST-12932,Mortgage,Active,2025-03-04
PROD-26860,CUST-12933,Savings Account,Active,2019-10-03
PROD-26861,CUST-12933,Auto Loan,Active,2022-12-10
PROD-26862,CUST-12934,Savings Account,Active,2019-09-06
PROD-26863,CUST-12934,Personal Loan,Active,2021-04-15
PROD-26864,CUST-12935,Savings Account,Active,2018-06-16
PROD-26865,CUST-12935,Retirement Account,Pending,2021-11-20
PROD-26866,CUST-12935,Personal Loan,Active,2018-12-01
PROD-26867,CUST-12936,Savings Account,Active,2021-04-25
PROD-26868,CUST-12937,Savings Account,Active,2020-04-24
PROD-26869,CUST-12938,Savings Account,Active,2022-07-25
PROD-26870,CUST-12938,Mortgage,Active,2023-12-03
PROD-26871,CUST-12939,Savings Account,Active,2021-11-05
PROD-26872,CUST-12939,Mortgage,Active,2023-09-25
PROD-26873,CUST-12939,Retirement Account,Closed,2022-09-20
PROD-26874,CUST-12940,Savings Account,Active,2018-02-07
PROD-26875,CUST-12941,Savings Account,Active,2018-04-20
PROD-26876,CUST-12941,Mortgage,Active,2024-02-19
PROD-26877,CUST-12942,Savings Account,Active,2022-01-22
PROD-26878,CUST-12942,Personal Loan,Active,2024-03-04
PROD-26879,CUST-12943,Savings Account,Active,2022-02-03
PROD-26880,CUST-12943,Retirement Account,Active,2024-06-29
PROD-26881,CUST-12943,Mortgage,Active,2025-11-17
PROD-26882,CUST-12944,Savings Account,Active,2020-04-19
PROD-26883,CUST-12944,Mortgage,Closed,2025-11-27
PROD-26884,CUST-12945,Savings Account,Active,2018-11-16
PROD-26885,CUST-12945,Retirement Account,Churned,2024-09-02
PROD-26886,CUST-12945,Investment Account,Churned,2019-12-10
PROD-26887,CUST-12945,Auto Loan,Active,2020-08-27
PROD-26888,CUST-12946,Savings Account,Active,2022-11-07
PROD-26889,CUST-12946,Retirement Account,Active,2024-09-05
PROD-26890,CUST-12946,Credit Card,Closed,2022-12-27
PROD-26891,CUST-12946,Auto Loan,Active,2025-10-23
PROD-26892,CUST-12947,Savings Account,Active,2023-01-16
PROD-26893,CUST-12947,Auto Loan,Active,2024-01-22
PROD-26894,CUST-12948,Savings Account,Active,2018-09-07
PROD-26895,CUST-12949,Savings Account,Active,2020-10-24
PROD-26896,CUST-12949,Credit Card,Active,2025-05-28
PROD-26897,CUST-12949,Retirement Account,Active,2021-11-14
PROD-26898,CUST-12949,Auto Loan,Active,2023-08-12
PROD-26899,CUST-12950,Savings Account,Active,2022-01-09
PROD-26900,CUST-12951,Savings Account,Active,2024-11-24
PROD-26901,CUST-12952,Savings Account,Active,2020-12-19
PROD-26902,CUST-12952,Credit Card,Active,2024-05-21
PROD-26903,CUST-12953,Savings Account,Active,2021-09-04
PROD-26904,CUST-12953,Auto Loan,Active,2022-04-28
PROD-26905,CUST-12954,Savings Account,Active,2023-08-23
PROD-26906,CUST-12954,Mortgage,Active,2025-05-01
PROD-26907,CUST-12954,Retirement Account,Active,2024-02-27
PROD-26908,CUST-12955,Savings Account,Active,2020-04-11
PROD-26909,CUST-12956,Savings Account,Active,2019-02-02
PROD-26910,CUST-12956,Auto Loan,Active,2024-07-05
PROD-26911,CUST-12957,Savings Account,Active,2022-06-08
PROD-26912,CUST-12957,Investment Account,Pending,2023-05-08
PROD-26913,CUST-12958,Savings Account,Active,2024-08-18
PROD-26914,CUST-12959,Savings Account,Active,2024-07-17
PROD-26915,CUST-12959,Auto Loan,Active,2025-02-04
PROD-26916,CUST-12960,Savings Account,Active,2023-02-02
PROD-26917,CUST-12960,Personal Loan,Active,2025-09-25
PROD-26918,CUST-12960,Retirement Account,Active,2025-09-16
PROD-26919,CUST-12961,Savings Account,Active,2020-01-06
PROD-26920,CUST-12961,Investment Account,Pending,2025-07-11
PROD-26921,CUST-12961,Personal Loan,Active,2024-06-17
PROD-26922,CUST-12961,Retirement Account,Active,2022-08-28
PROD-26923,CUST-12962,Savings Account,Active,2023-04-09
PROD-26924,CUST-12962,Mortgage,Active,2024-10-02
PROD-26925,CUST-12962,Investment Account,Active,2025-10-18
PROD-26926,CUST-12963,Savings Account,Active,2018-12-18
PROD-26927,CUST-12963,Mortgage,Active,2019-10-23
PROD-26928,CUST-12964,Savings Account,Active,2022-02-07
PROD-26929,CUST-12964,Investment Account,Active,2022-08-20
PROD-26930,CUST-12965,Savings Account,Active,2019-08-22
PROD-26931,CUST-12965,Personal Loan,Active,2025-09-28
PROD-26932,CUST-12966,Savings Account,Active,2018-03-10
PROD-26933,CUST-12966,Mortgage,Active,2023-04-25
PROD-26934,CUST-12967,Savings Account,Active,2020-03-23
PROD-26935,CUST-12968,Savings Account,Active,2018-01-09
PROD-26936,CUST-12968,Retirement Account,Active,2022-01-11
PROD-26937,CUST-12968,Mortgage,Active,2021-06-18
PROD-26938,CUST-12968,Credit Card,Active,2022-10-31
PROD-26939,CUST-12969,Savings Account,Active,2022-05-12
PROD-26940,CUST-12970,Savings Account,Active,2019-08-16
PROD-26941,CUST-12970,Investment Account,Active,2022-09-20
PROD-26942,CUST-12971,Savings Account,Active,2023-10-03
PROD-26943,CUST-12972,Savings Account,Active,2023-04-19
PROD-26944,CUST-12972,Personal Loan,Active,2025-07-31
PROD-26945,CUST-12973,Savings Account,Active,2021-06-10
PROD-26946,CUST-12973,Retirement Account,Closed,2024-01-02
PROD-26947,CUST-12973,Personal Loan,Closed,2022-08-01
PROD-26948,CUST-12973,Mortgage,Active,2025-10-08
PROD-26949,CUST-12974,Savings Account,Active,2024-08-30
PROD-26950,CUST-12974,Investment Account,Active,2025-01-07
PROD-26951,CUST-12974,Personal Loan,Active,2025-05-10
PROD-26952,CUST-12974,Mortgage,Closed,2024-11-09
PROD-26953,CUST-12975,Savings Account,Active,2023-02-13
PROD-26954,CUST-12975,Retirement Account,Churned,2025-02-24
PROD-26955,CUST-12976,Savings Account,Active,2024-04-06
PROD-26956,CUST-12977,Savings Account,Active,2023-03-03
PROD-26957,CUST-12977,Mortgage,Active,2024-03-02
PROD-26958,CUST-12978,Savings Account,Active,2023-03-10
PROD-26959,CUST-12979,Savings Account,Active,2018-11-01
PROD-26960,CUST-12980,Savings Account,Active,2023-11-08
PROD-26961,CUST-12981,Savings Account,Active,2024-12-16
PROD-26962,CUST-12981,Mortgage,Closed,2025-08-07
PROD-26963,CUST-12982,Savings Account,Active,2021-06-11
PROD-26964,CUST-12982,Personal Loan,Active,2025-08-20
PROD-26965,CUST-12982,Credit Card,Active,2025-06-05
PROD-26966,CUST-12983,Savings Account,Active,2024-03-15
PROD-26967,CUST-12983,Retirement Account,Active,2025-05-23
PROD-26968,CUST-12984,Savings Account,Active,2023-07-26
PROD-26969,CUST-12984,Auto Loan,Active,2025-11-27
PROD-26970,CUST-12985,Savings Account,Active,2018-04-07
PROD-26971,CUST-12985,Auto Loan,Active,2023-11-16
PROD-26972,CUST-12985,Mortgage,Active,2019-03-16
PROD-26973,CUST-12986,Savings Account,Active,2024-07-18
PROD-26974,CUST-12986,Credit Card,Active,2024-12-12
PROD-26975,CUST-12987,Savings Account,Active,2023-09-19
PROD-26976,CUST-12988,Savings Account,Active,2024-03-17
PROD-26977,CUST-12988,Auto Loan,Active,2024-10-19
PROD-26978,CUST-12988,Investment Account,Active,2024-03-17
PROD-26979,CUST-12988,Credit Card,Closed,2025-04-23
PROD-26980,CUST-12989,Savings Account,Active,2024-06-15
PROD-26981,CUST-12989,Credit Card,Active,2025-09-06
PROD-26982,CUST-12989,Auto Loan,Churned,2025-12-06
PROD-26983,CUST-12990,Savings Account,Active,2023-03-12
PROD-26984,CUST-12991,Savings Account,Active,2022-01-30
PROD-26985,CUST-12991,Mortgage,Active,2023-10-01
PROD-26986,CUST-12991,Retirement Account,Closed,2025-05-27
PROD-26987,CUST-12991,Investment Account,Active,2024-01-23
PROD-26988,CUST-12992,Savings Account,Active,2019-09-22
PROD-26989,CUST-12992,Auto Loan,Active,2021-06-30
